,artist,lyrics,tag,title,x_coordinate,y_coordinate,year
120,AYungXhulooo,"Talk down I'ma teach you a lesson
Teach you this Draco count all of your blessings
He a crash-dummy, we put him in testing
He think I'm mad, he think I'm press-ed
Choppa ring off like school is in session
It calls your name and you better say ""Present""
You think I snapped, it was expected
13 years old, and I'm impressive, (aye, aye)
I'm on a yacht, we at the dock
Look at my wrist, it got a clock
Your mixtape dropped, but it flopped
It hurt my ears like a board and some chalk
You thought you was cool, because you a jock
When I get big, not signin' to Roc
You 'tryna find my swag but it ain't in stock
And your girl still shooting her shot, aye",rap,16 Bar Freestyle,-0.4,0.6,2018
121,Trouble,"[Chorus: Trouble]
They feel like it’s an obligation, Zaytoven
I said this ain’t nothing they said we made it
I said this ain’t nothing they said we made it big
I said this ain’t nothing they said we made it [x2]
I said this ain’t nothing they said we made it big
I said this ain’t nothing I’d be like this ain’t shit
Seemed like everybody need a favor
Seemed like everybody ask for favors now

[Verse 1: Big Bank Black]
Where I'm from you get a lil' sum niggas think ya Saint Nick
Holding nuts holding grudges
Can’t believe this shit
You know my family tree pussy ya never been mob
I feel the pussy nigga vibes when I step out the car
Everybody want sum for nothing
If a nigga in my circle he ain’t gon want for nothing
Fuck what you heard on the well bitch it's still mob
Same nigga same shit we don't fuck with y’all
Nigga fuck
[Chorus: Trouble]
I said this ain’t nothing they said we made it
I said this ain’t nothing they said we made it big
I said this ain’t nothing they said we made it [x2]
I said this ain’t nothing they said we made it big
I said this ain’t nothing I’d be like this ain’t shit
Seemed like everybody need a favor
Seemed like everybody ask for favors now

[Verse 2: Trouble]
How you say you feel if ya'll ain’t even went nowhere
Momma ain't even went nowhere, sister ain't went nowhere
How you say you feel a thot and you right here with me
What is it everyday, expect me to give you somethin' for free
They expect you made it in the time you get a piece
Everybody waiting in line trying to get a piece
They all want you checking on 'em
Who checking on me
The best feeling that in the world other [?]

[Chorus: Trouble]
I said this ain’t nothing they said we made it
I said this ain’t nothing they said we made it big
I said this ain’t nothing they said we made it [x2]
I said this ain’t nothing they said we made it big
I said this ain’t nothing I’d be like this ain’t shit
Seemed like everybody need a favor
Seemed like everybody ask for favors now",rap,We Made It,0.8,0.1,2015
122,Nino Brown (USA),"[Nino Brown (E-Dubb in background)]
Uh
Yeah, yeah, yeah
Young Two, what's up (""Mexican with attitude..."")
Come on
That's right

[Verse 1: Nino Brown]
It's the incredible, unfadable, you can't see me
Like Ghost
Nino Brown, put it down (Eastside, west coast)
Leavin' comatose confusion, magical like
Illusion, hallucination
Modification gets
Paid to flow
Paper, dough
Caked up some more game to spit (And that)
Gangsta shit
Theoretically uncontested, none can get
With the lyrical maestro, ace in the hole (Ha)
Same suit, same color Stacy boot
Aim to shoot
Slick, sly, ambitious, motherfucker (Hun)
I spit diction
Way out your jurisdiction
On a mission, intuition
Like the ouigi
Superstitious, never cross ladder, grey matter splatter
Hey batter, batter
Thirteen strikes (WOW)
Original gangsta Brown, stripes, straps
Glocks cock back
Hit a lick when we jack
In gats we trust, gats we bust
Hoodrats we cut
Tell 'em shut the fuck up
And get on
I'm all about my feria, get ready, hun
Nino 'bout to kill it
The so-called crown
Bout to steal it
Subliminal, clean cut criminal
Think I'm talkin' 'bout ya
Then dissect the lyrical miracle
Invisible angel city ghost, make a toast to the great
Brown hope
Muh'fucker, what you thank, hun
Chorus:
[Nino]   Big Los, big Los, the city of schemes
And every thang in big Los ain't always what it seems
You might get food if you come from out of town
Nino Brown
[E-Dubb] ""Mexican with attitude""
[Nino]   Big Los, big Los, the city of schemes
And every thang in big Los ain't always what it seems
You might get food if you come from out of town
Nino Brown
[E-Dubb] ""Mexican with attitude""

[Verse 2: Nino Brown {E-Dubb}]
See me in my brown trench coat
Turtle neck to my throat
With my locs on {""Mexican with attitude""}
I got the whole town nervous
Stick 'em up, poltergeist
Ain't nothin' nice, Nino Brown stay gangsta with it
Cutthroat
Quote it
Translucent
He loosen with it
Get it, don't blink
You miss it
Close your eyes, it's hard to tell
What's up, Nas
Nino camoflague spit lyrical collages
V.I., yep
Relaxin'
Sippin' 'yac
Even got them N.Y. bitches, in them L.A. caps (Uh hun)
Feelin' on my blue Khak's
Matter fact
Sick, even got they mamas on my dick (Ha)
Only fuck 'em thick
Cut quick
And gangsta bitches
Only suck a good dick (REALLY)
Nino Brown, hella cold
Hella bold
Confidant
Angel city go gold twice
You done, dawg, over with
Fini
Secrete heat
Hot flash
Me entiendes
Rewind that
What he say
Go figure
Did I sss...
Studder
Stupid motherfucker
I grip the mic
Rip the mic
Wrap it with the snake and eagle tag
How they like me now
Brown ride til the day that I die
That's the way that I fly
For all my people, motherfucker (What)
Repeat Chorus Twice

[E-Dubb]
{*scratching*}
""Mexican with attitude""",rap,Big Los,0.3,0.6,2011
123,Omega Sparx,"Yeah
Castle mania
Another day, another castle
I'm in a nightmare
Of Ganondorfs that don't fight fair
Light prayers I don't trip over flight stairs
On the quest to be the Master Sword's master
I'm dealing with the hassle, of running through these Castles
Pack my items like book bags in high schools
I'm on the dash from Spirit Temple to Hyrule
From Underwater to the thrones of King Zora
I'm trying to save the day, but I'm so out of order
Forgive me, I'm just a kid yo I'm new to thangs
I'm using gadgets like Jewelry and Boomerangs
To try to sneak through these fortresses and walls
I'm trying to stand tall fulfilling my Clan's call
I'm the prophecy told by the Sages and Elders
That rises to the challenge to rescue Zelda
But right now I'm not feeling too stellar
Trapped in this Prison Cellar
Through all these castle walls
I'm going insane
Chains, bars, flames, bombs, all coming at me
But I'm feeling fine to rescue the girl
But, it's been so long still I can't find you

Please don't tempt me, my mission is simply
To rescue the Princess but I come up empty
I've crashed the same Castle, fought the same Koopas
Pass the lava pits, crushed the same Goombas
Don't get it twisted, I'm 8-Bit Old School
But if I see another little midget from Toadstool
Tell me the Princess is in another Castle
I'm gonna leave 'em to be snack food for Bowser
But I'm not given up, my boldness is risen up
And this girl that I love won't be a prisoner
Another day, so I dash Pipes to World 8
Fantasying we're holding hands through some peril gates
I reached the Castle, feeling like its the final hour
Here come Bowser, I grab a Flower for Fire Power
I knocked him in the lava, and got the Princess home
Then got stuck in Minus World, Negative Zone

Through all these castle walls
I'm going insane
Chains, bars, flames, bombs, all coming at me
But I'm feeling fine to rescue the girl
But, it's been so long still I can't find you",rap,Castle Mania,-0.2,0.7,2014
124,Weiland,"[Intro]
(Chapo)
I just swiped a piece again, I just swiped a piece again
Weiland back on fraud, bitch
Weiland back on fraud, bitch
Weiland back on fraud, bitch

[Chorus]
A piece again, I just swiped a piece again (Ha, ha)
Fuck around, I don't need no friend (Jugg, jugg, jugg)
Juggin' 'till the very end (Jugg, jugg, jugg)
Hop outside the coupe, I (?) a hundred bands (?)
Bad lil' bitch, she dressed in Prada
Jugg, jugg, jugg, I'm a packrunner
Claim your (?) hit, but that pack ain't shit
Walk around with your pockets (?)

[Verse]
Walked in store with a dump, better wish me luck
Walked in a store with a dump, better wish me luck
Hoppin' out the 'Bach..",rap,Swipe,-0.2,0.7,2022
125,Jeru the Damaja,"[Verse 1: Jeru the Damaja]
I met this honey named Yolanda
You would not believe the things that I told her
She had potential so I thought that I would mold her
(Break it down son)
You would usually see me and her around town
She had this way that was so sexy
Everytime I think about it-makes me woozy
And her (?enem?) was just so nice and juicy
Plus a mind that you would not believe
No tricks up her sleeve
So we dated, like Janet Jackson, we waited
A while and waited and waited
I started to wonder would I ever get in it
Finally the invitation was extended
With that I said ""Mi casa es su casa""
Meet me at my pad tomorrow-about six o'clock
No question-the next day, we kissin' and caressin'
Before long, we starts to undress and
With that I pulls out my pack of hats
She looks me dead in the eye and says ""What's that?""
I said ""Don't tell me you don't know what condoms is for""
She says ""Yeah, but the average nigga'll love to hit it raw""
And I said
I'm not your average nigga
No I'm not your average nigga
You can't get me, I'm not your average nigga

I'm not your average nigga
Girlfriend, I'm not your average nigga
No, no I'm not your average nigga

(Yo Ru! Yo these honeys be on some shit for real. Yo tell me about the
Other honey you was kickin' it to)

[Verse 2: Jeru the Damaja]
I met this honey named Tamika
My intentions was more than just to freak her
Since I'm gone I thought that I would teach her
(Where'd you meet her at, black?)
At The Tunnel so you know it didn't happen like that
I got her name and her number
I said ""Girlfriend, I just wonder
Could you come home with me?"" She said ""Uh-uh
But you got the digits-ring me up tomorow and see where it leaves ya at
We started speakin'
We planned to hook up that next weekend
We discussed the place of our meeting
She said ""Come to my projects
Sometimes niggas be buggin, but I got mad respect""
So like a dummy, I went to scoop up this young honey
Gassed up by the fat ass and flat tummy
But when I rolled up
It start to look just like a set-up
Now I'm mad hot, but this time played it cool
Recognized one nigga I used to run with in high school
I said ""You know Tamika?"" He said ""Yeah I know the whore""
Got me to the elevator and led me to her door
When I rung the bell she was mad surprised
Flung the door wide open with a wild look in her eyes
I said, yo
I'm not your average nigga
You see, I'm not your average nigga
You can't get me cuz I'm not your average nigga

I'm not your average nigga
Girlfriend, I'm not your average nigga
Oh no, you know I'm not your average nigga

(scratch-""Chain nigga""-scratch-""here you comin' but your steps are to loud
Standing on the corner, thought him was cool""-scratch-""chain nigga"")

[Verse 3: Jeru the Damaja]
I met this honey named Sabrina
I thought that this time this one would be the Queen of
My dreams, but you know how that goes
(God, I heard it before)
So let me tell you what happened one day I'm outside her door
And we're talking about how her ex-boyfriend be stalking
She said she thought she saw him when we were walking
I said ""Don't worry about it
Put that shit on the side, and slide up in the crib""
So we're lampin', she's still shook up about what happened
I said ""Don't sweat it, he's probably just rappin'""
She said ""Little do you know
Last week he threw a brick threw my bedroom window""
I said ""Whatever, I don't think he's that crazy""
She said ""You never, know where he may be""
All of a sudden, out of nowhere
The crazy mothafucka jumped out on me
I made him melt with a blow to the head
And before I bounced, this is what I said
I said
Yo I'm not your average nigga
No, I'm not your average nigga
You can't get me cuz I'm not your average nigga

Mista, I'm not your average nigga
No, I'm not your average nigga
Oh no, you know, I'm not your average nigga",rap,Not tha Average,0.4,0.6,1996
126,Daren (DVG),"[Intro]
Yeah
DVG part three
Stay workin'
Yeah, word up

[Verse 1]
I'm big picture like a drive-in
Nighttime is what I thrive in
Sun's out don't drive in it
My new sounds they ride with it
Workin' hard never call it quits
My current life is inadequate
More exposure I could picture it
Let me flip the switch

[Pre-Chorus]
Fuck all them kids from my high school
Sniffin' white like they got to
'Bout to blow like these white dudes
'Bout to explode 'cuz I have to
Press upload 'cuz I'm past due
Release it for your girlfriend
Visuals comin' I'm next so please sit back take a breath
[Chorus]
I can feel the movement growin' I'm about that
Once the wave hits I will ride it never fall back
Yeah I'm thirsty I can never drown
In a decade I'll be around and you can count on that
I'm 'bout that and her clothes off, you know me
My tour's done and you come through, you owe me
Hit me up on my cellphone just show me
What you workin' with nine outta five I swear to God that I love that shit

[Verse 2]
Things come and they go but I'm plannin' to keep it
She's plannin' to come
I'm plannin' to tease it
I'm playin' the game
She's plannin' the season?
This bitch is insane!
Part of me needs this, pardon me Jesus
I hope that they see this, my life will be gorgeous
In five years my house will be hidden by hills, so clearly enormous
You should've warned us: there are no shortcuts
I will make more bucks, give less fucks, live life on a tour bus

[Pre-Chorus]
I hate checkin' my phone; these Tweets are just mad distractions
Why the fuck would I ever mention you if I'm the main attraction?
I'm the prime package in this amazon
I be at your door
Gonna build this career up let's add a second floor
I been tryin' to submit my name in this game since way back singin' pop-punk music off my balcony I want nothin' more
Yeah, I want nothin' more
Yeah

[Chorus]
I can feel the movement growin' I'm about that
Once the wave hits I will ride it never fall back
Yeah I'm thirsty I can never drown
In a decade I'll be around and you can count on that
I'm 'bout that and her clothes off, you know me
My tour's done and you come through, you owe me
Hit me up on my cellphone just show me
That you workin' with nine outta five I swear to God that I love that shit

I love that shit (x8)
I love that shit (x8)
I love that shit (x8)
I love that shit (x8)

[Chorus]
I can feel the movement growin' I'm about that
Once the wave hits I will ride it never fall back
Yeah I'm thirsty I can never drown
In a decade I'll be around and you can count on that
I'm 'bout that and her clothes off, you know me
My tour's done and you come through, you owe me
Hit me up on my cellphone just show me
That you workin' with nine outta five I swear to God that I love that shit",rap,Past Due,0.1,0.6,2016
127,Amb,"Away from home don't know when I be back
I feel like I'm gone family I need that
But I still need to learn to grow on my own become a better man
When I be back
Get stronger mentally, physically, hold my ability get in my zone never show hostility keep to myself keep on showing positivity

I care too much about others and not on myself
Little did I know I was slowly breaking myself
This shit wasn't good at all for my health
Stuck in the chapter that seem to never end
Wish I could travel to Netherland
Not worry about anything in another land I recommend

But life isn't a fairy tale life ain't fair as you can tell
It doesn't want to see you succeed it just wants to see you fail
But fuck that shit I rebel wanna work my way up from nothing to something and never stop until I get to the top and be able to have my own story to tell

Not going to fall in line
Fall in what everyone does
Want to have a free mind
And do what I does create my own story without any worry I made my own choice I did it so that I can grow but my girl said that is some Bullshit well I think that you should just probably go
Not everything revolves around you
Gotta do shit for myself
I really did love you but I guess now I gotta focus more on me myself

I'm on a mission I'm a young man with a lot of ambition
I miss my family I truly do miss them but when I get back they really Be able to see my transition from a little boy to a young man
Understand I was too afraid to raise my hand but here I am a young Man with a plan and this is my place this is where I stand

Things change
Friends change
If you really think things can stay the same then you're probably insane
Go to learn how to adjust to the shit
Flip the page start on a new script
Forget about the past live in the now there's no better feeling than being on the mound

Living in the moment doing what I know what to do focus on my girl feeling like the one never two I hope you understand that too

Life going fast like a fastball throwing junk like a curve ball never could fall always gotta stand tall give it my all not like a nub never make a bad call

I'm not selfish I just wanna make my choice
Sending a message so I'm using my voice
All smiles and no tears it was just all a bit
Think you know me but you don't know me at all one bit

I'm like a seed I just wanna grow
But its gonna take some time Its gonna go slow
I wish it could go faster but there's only so much that I know
I'm calculating everything like a game of tic-tac-toe",rap,Grow,-0.5,-0.5,2017
128,Jesuslovemike,"Sadatay that’s all I say
I got ho’s like Pootie tang...skrt x2
Sadatay that’s all I say
I got ho’s like Pootie tang skrt x2

Sipping on the cup. I ask my girl what’s for lunch ?
She opened up her legs I said ; I’m full !
I wrap that cash around my d*ck and then I skeet skeet
These n*ggas copying me like I am a cheat sheet
I got that money coming back to me on repeat
These niggas want me out the lab like I’m deedee
Excuse my French but if she fine she get the we we
Name not gonzolez but I want that trial speedy
I had a threesome with 2 girls It wasn’t no he he
She want me to be herman my name not peewee

Sadatay that’s all I say
I got ho’s like Pootie tang..skrt x2
Sadatay that’s all I say
I got ho’s like pootie tang...skrt x2",rap,Pootie,0.3,0.6,2021
129,808x,"Soul Searchin'

[Verse 1: Soul Search]

It's like a...
In a jigsaw puzzle piece my son
Between the heart of autumn leaves and where the trees come from
We see the blossom in the picture puzzle needs might want
A thousand pictures that Picasso might at-least have done
Man I can i can feel the burn on these dry thumbs
It takes a man to find his inner-peace so he can finally grease thy blunt
When complications seem to tease my tongue
I find the piece a thousand times unique, so one time for the feed my crumbs
Before the moon comes down,i'll need my gut
Believing all the pictures of the puzzle got the east raised up
Oh all the pictures got the east raised up
Well i got nothing for a thousand in the story trilogy comes from
It's like a...
Puzzle incomplete, well done
Another mystery to solve, let it breath round one
Oh yea
[Verse 2: Solve The Problem]

We ain't the people of the struggle, we the pieces of the puzzle...
And the point is to put together a picture from all the pennies and the peanuts that we hustle
Dealing with debts and the evils in the jungle but we 'bout to get it popping like a needle and a bubble...POP!
I'm just playing, i'm just saying
I'm just looking for the answers am i saying i'm insane
I'm deranged, by the questions in my brain and their saying
What's the purpose? (nothing)
What if it's all worthless?
What if we all live in a curse?
Yo' what's the word?
What's the verdict?
Heaven or furnace
I never worshiped
Anything but myself and the soils that I was birthed in
Perfect...
A puzzle only seen by you
Another mystery to solve, let it breath round 2
Ah",rap,Thousand Pieces,-0.6,0.5,2016
130,C-Money,"Yeah
[Chorus]
Flopping shit
Till we been body shit
Catch em down
We gon rock his shit
We be drilling shit
He was driving off till we saw em
So we bust his shit
He be running like a bitch he too slow
Hit em with my blick
Murder make me smile till he die
I was trapping with the fiends
Police ain't gonna ride
Spit on yo grave
You gon fucking die
Young Nigga on the block
Bro'nem go get me opp
Niggas empty the clip
Or shoot out when you poppin out
[Verse 1]
Nigga I'm a demon
My eye turn red when I shoot should've seen it
Bitch I mean it (Bitch I mean it)
Let full auto clip hit his penis yeah
I mean it
If you kill my homie get the streets heated
On Jesus
Stop my car gotta get gas tank
4Milly a days we making banks
They found the body
Yeah I killed so please give thanks
I make bullets always rain
If you gang get out my way
BOOM
[Vese 2]
Unholy angel
Leave a hole on his head like a bagel
Nigga claiming bd
Talk bout you kill niggas
Go shoot and wear sum sandals
They thought I was demonic
But beated satan and ran faster than sonic
Niggas chasing me for the money
Had to beat em up It's kinda ironic
On the chase Clyde and bonnie
Lil nigga I'm craze like tommy
Your rap sucks just be honest
Death City in my hands I be running it
Leave a hole on your chest like it's funyuns
Where the money
All hell break loose when you done in it",rap,UnHoly Angel,-0.4,0.5,2021
131,Boybrat ft bakardi,"BOYBRAT CHORUS:

I’m like ass, ass, ass, ass
Walk up in a room with all class
Don’t go running to fast
Fast, fast, fast, fast
I’m swag with the chain around my neck
Bitch I’m the man
Man, man, man
I got these hoochies and all of them
Be looking like a ten
Ten, ten, ten
I’m walking in a room with all tens

BOYBRAT VERSE:

HUH
I’m a don
I like all my foreign girls
With just a thong
Pull ya panties down
Just keep your t-shirt on
Maybe i was wrong
When im talking about thong
Your naked body
Your naked attraction
Caught the apple of my eye
That pussy want a tension
Im not tryna say that you’re hella Q
All I’m asking can a birthday boy
Get a taste, not a sample
But the whole fuckin thang…
BOYBRAT CHORUS:

I’m like ass, ass, ass, ass
Walk up in a room with all class
Don’t go running to fast
Fast, fast, fast, fast
I’m swag with the chain around my neck
Bitch I’m the man
Man, man, man
I got these hoochies and all of them
Be looking like a ten
Ten, ten, ten
I’m walking in a room with all tens

BAKARDI VERSE:

Skrr skrr
She wanna run with the team
And Body like that she’s a 10 in them jeans
She the type, Louis  Vuitton
Christian Dior, taste like that
I Need this bitch on my squad
Flyts got me landing the strip
And I planned to get lit
With my hands on this bitch
This Gold got the drip
From my Neck - to the wrist
And this bottle get popped
When her ass on my (dic)
(Sheesh)
We Started from the condo
I beat that pussy up like pronto
Combo
Beema packed out
Coz we finna take a car load
Her bestie wanna come
Then we call it a Minaj show
10, 10, 10, 10
I'm picking out the baddest bitch in here here
To the leer, leer, leer, leer
I Wake her in the morning
For the head
Yeah
BOYBRAT CHORUS:

I’m like ass, ass, ass, ass
Walk up in a room with all class
Don’t go running to fast
Fast, fast, fast, fast
I’m swag with the chain around my neck
Bitch I’m the man
Man, man, man
I got these hoochies and all of them
Be looking like a ten
Ten, ten, ten
I’m walking in a room with all tens

BOYBRAT FINISHER:

Aye nigga YOU KNOW THE VIBES
Ahahaha",rap,TENS,0.1,0.6,2019
132,JINX (jr.),"One thing that we will Never do is Fade
Being a part of a Charade
Losing in the end like a game of Spades
Traveling up and down an escalade
Forbade and then locked in a cage
One thing that we will never do is Fade

It gets harder and harder to make a wage
The situation that surround us are getting lame
Life doesn't last any longer by having Fame
In another chapter which turns another page
Getting played and sent on a wild goose chase
One thing that we will never do is Fade

Will there be a day in the shade?
Is there a way when we got to find a way to make pay?
Would work still be waiting for you when you awake?
To come back to the home that is laid to find that the floors had been paved
No matter what is placed on the plate
One thing that we will never do is Fade
Could it be right because we all make mistakes?
It is difficult to keep it real with the fake
Maybe laws should be tried again at a later date
With plenty of space to move away but have to stay
Where one can be in the same place but in a different State
One thing that we will never do is Fade

Handed a short end of the stick to slice the cake
Not a hand to aide in the crack between the quake
False representing evil ways by appearing saved
Out of all of the money made there is a breach in the safe
It doesn't matter what someone has at stake
One thing that we will never do is Fade

Telling everyone that it is what it is when it ain't
Having to be talked to while they rave a rant all Day
A Priest may be able to do it because I can't
On the way to the Hade sold the dirt the trees the grass and the plants
There is not anything made that wasn't made in any way form or shape
One thing that we will never do is Fade",rap,Fade,-0.6,-0.6,2018
133,LocoCity,"[Chorus]
I told my nigga roll da dice like he playin' celo
I'm steady hoppin' out da Benz wit' that desert eagle
I told my bro don't lose your life, can't take shit from me though
But he gon' grip it tight, don't forget to reload
Told her keep a promise, and if you break it, it's a problem
And they wonder why I'm wild, I've been this way since a child

[Verse 1]
You don't want nun of this
Quit actin' like you niggas want some of this
Quit ball, now niggas started joggin' kid
All these demons in my body they keep coming in
And the bwoy dem in my hood, it's hard to run from them
See my nigga Akeeze put a slug in him
But he can never say a word got too much dog in him
Hit da top I don't know what a ceiling is
Just give me top I don't know what your feelings is
But I don't understand
You want me go hold your hand, girl I ain't your man
I've seen a nigga get flipped up for 'bout a couple bands
Now he in a coffin, he was in da bando
Claimin' that's your dawg should've let your mans know
Instead of goin' back cuz I'm in a scandal
Y'all gon' hold these hollow, go watch your plan though
I can't go home let's go to da studio
Knockin' on da door, I don't think nobody home
I remember times I didn't have where to go
Did some shit in da streets that I hope nobody know
And Congo that's my nigga, and I can't believe your time gone
[Chorus]
I told my nigga roll da dice like he playin' celo
I'm steady hoppin' out da Benz wit' that desert eagle
I told my bro don't lose your life, can't take shit from me though
But he gon' grip it tight, don't forget to reload
Told her keep a promise, and if you break it, it's a problem
And they wonder why I'm wild, I've been this way since a child

[Verse 2]
Told my bro a secret
Called that nigga back I told my nigga can you keep it?
Goofy on my block I told that little nigga beat it
He ain't wanna listen so a nigga had to squeeze it
I've been in da hood so long, so it's so hard to leave it
I'm sorry ma' I'm tryna chase it
I just wanna let you know, I tried to find out how to make it
And ain't nobody tried to save it

[Chorus]
I told my nigga roll da dice like he playin' celo
I'm steady hoppin' out da Benz wit' that desert eagle
I told my bro don't lose your life, can't take shit from me though
But he gon' grip it tight, don't forget to reload
Told her keep a promise, and if you break it, it's a problem
And they wonder why I'm wild, I've been this way since a child",rap,Celo,-0.3,0.6,2019
134,Reezy Mw,"(Hook - Slim)
Some days are full of Joy
Some days are full of sadness
But these are the days of Our Freedom
Some days are full of Joy
Some days are full of sadness
But these are the days of Our Freedom

(Verse 1 - Reezy)
As the smoke from my blunt, bellows
The clouds form and below
I can sense the devil scheming
Give me nightmares but I heard sleep is for the weak
Take another drag on my blunt
And look at at the mountains and streams
Damn, This shit go hard
Pray to God
But this life of sin got these peoples ears perked up
I ain't scared of death
I ain't scared to leave the earth
Came from the dirt
Freedom is my only bet
In this life that we live
My life is their to give
I'm a living lesson trying to be a living legend
Even Crimson know, I'm trying to be an Icon
Megatron in my prime
Optimus to the optimum
You can feel the life
You can feel the vibrations
When I come with the rhyme
(Hook - Slim)
Some days are full of Joy
Some days are full of sadness
But these are the days of Our Freedom
Some days are full of Joy
Some days are full of sadness
But these are the days of Our Freedom

(Verse 2 - Reezy)
Verse 2, I ain't trying to play you
Mic check, hit you with the 1-2
These days got me wearing shades
In the dark, I'm the ace of spades
These brown eyes done seen horrors
Made me open my Third Eye like Mandela
Fourth dimension, fifth floor
Six doors
All black looking like Genii
I'm a phantom, the flow go ghost
I'm with Vicpac
Gold chain might Toast to a new era
As I smoke my Hayze
Chip on my shoulder
Is the Classic lays
Freedom, told you these are the days
In the old capital, an intellectual
These days got me freeing my trapped soul
Jackson five vibe, flow touch you like Michael
Outie
(Bridge - Jeremy)
Something about the way
Something about the ways
Can you taste the freedom
Can you Taste the freedom
Talking about you
Can you feel the freedom in the air tonight?

(Outro - Reezy)
I told Azeez and Arafat I would do this EP
Everyday is a Themeday
Wassup my niggas
Days",rap,Days,0.7,-0.2,2019
135,Rotimi A,"Bout It
Now You Bout It
Workin all night now you bout it
6am waking up for class
Have to take the bus
Askin am I bout it
Ain't even got a milli
But I'm still
Winning
Winning
Winning
That mean we way up
Blue pill boy I stay up
Rollin round like a saudi
No oil money but the boy stays clean
You ain't know about us
Hard-Working like the parents
On the late night bus
They said they ain't know about us
Cuz man it's the goal tryna have em all know us
OTS
You need us like a re-up
Now You Bout It
Now You Bout It
Reinvented Black Dream Schemin
Now You Bout It
Now You Bout It
Reinvented Black Dream Schemin
Now You Bout It
Reinvented Black where the crown
Reinvented Black changing generations never falling down
Im never falling down
Pick ourselves up
Man we never falling down



They asking when I'm gonna come up
We ain't worry about them
Because the time we hit a milli
We won't know about them
Ahhh
Act they like they know you
When they really don't
Saying that they'll always
Be around when they really won't
Then they gonna wanna loan
Like they really own nothin
Like its a bailout or somethin
They ain't big bank stuntin
They ain't big bank runnin
Now they askin where you been
I never changed up like Halle Berry
Since xman
Yes MAN
They ain't know about us
Tryna reach the goal and have em all know us
OTS
You need us like a Re-Up

Reinvented Black where the crown
Reinvented Black changing generations never falling down
Never falling down
Pick ourselves up
Man we never falling down

Winning
Winning


That mean we way up
Blue pill boy I stay up

Bout It

Bout It

Bout It

Bout It

Now You Bout It


Now You Bout It
Now You Bout It
Reinvented Black Dream Schemin
Now You Bout It
Now You Bout It
Reinvented Black Dream Schemin
Now You Bout It
Reinvented Black where the crown
Reinvented Black changing generations never falling down
Im never falling down
Pick ourselves up
Man we never falling down
Now You Bout It
Reinvented Black Dream Schemin
Now You Bout It
Now You Bout It


Now You Bout It
Now You Bout It
Reinvented Black Dream Schemin
Now You Bout It
Yes Lord
Now You Bout It
Winning
Winning",rap,O.T.S Now You Bout It,0.7,0.3,2014
136,Tempvra,"Mask on the face I keep it covered in shit
Doublin' my fuckin cups to hold my porridge you bitch
My fuckin' wrist slit, leakin
Mom treat me like a heathen
Finishin my blunt then leavin'
Lifes a gamble, come out even
Daddy kicked me out the house, when he figured out
And now I'm turnin' to the crime I got it figured out
The world can suck my dick but dont forget to spit it out
I play my suicide to you so you can hear me out
Was born a happy kid so what the fuck I'm sad about
Had me a pussy so I can't lay down and cry it out
Finish in a fit, every song is a diss to myself
Ion fuck wit my health, I smoke daily
Keep my mind right ion need the hindsight, bitch you fine right
It won't ever change, bitch I never had a plan
Only spit so sick to people than can understand
Only spit so sick to people than can understand",rap,Im a reject,-0.7,0.4,2017
137,Del The Funky Homosapien,"[Hook]
Get it right, get it now
Get it right now
Why wait? Why debate?
Get it right now
Before they put me on time out or lights out
Get it right, get it now
Get it right now

You need some motivation
You need to know your place and
Fall-back or get called-out
Know what I'm sayin'?
You need some motivation
You need to know your place and
Fall-back or get called-out
Know what I'm sayin'?
Oh you didn't know?
Well it goes like thiiiiis

[Verse One]
Open up your blinds let tha light shine through
It's Del with the IQ of Einstein
The final equation, elated to the rhyme to the audience
Haters can't relate they be tryin to start arguments
All them fools marked for death
And they toe get tagged
When a flow's dispatched, it make foes relax
And think about it a second
Before I even touch the mic and that's without a suggestion
Start countin your blessings
I'm clownin you peasants who be doubtin my message
Your style's not impressive
I'm using my time wisely, nothing can slide by me
Fools try me then at the end be like ""why me?""
Why not?
I can see your blind spot
Birds try to jock, they can go find the flock
Time is on the clock but not a second to watch
Got a plot synchronized on the dot ready-or-not
[Verse Two]
I'm takin this shit back to the essence
If anybody wanna talk shit I gotta message
Keep it to yourself or your health will be lessened
Depleting like an energy bar cause you be stressin
Stupidness
Who is this nigga up in my business?
Get his ass up out of here before I start flippin
Like channels on a remote control
I don't condone fools on the mic who can't hold they own
I'm on the throne
Zone with me, it's the ticket to the next situation gettin explicit
Now picture it physical evidence gone I'll be acquitted
Gettin funky with the linguistics that's tradition
Infliction of pain on perpetrators, wishin
To slip in my position but nah, good riddance
If you didn't chip in you can't get a bit of this
Deliberate backstabbing that's shit's ridiculous
Biatch

[Hook]

[Verse Three]
Yeah bitch I'mma rhyme forever
X marks the spot now go find the treasure
Funk fatality battle me? You catchin a blizzard
I got allergies affected by you wack ass niggas
Let me go and get bread spit hot lead, spread the gospel
Topple you fools that wanna pop so much shit
Fuck it time for me to flush it
Do the people justice rock my production
Hoes be lustin no you can't touch him
Follow his instructions, no he ain't fuckin'
Indestructible walk into the session
Soon as I catch the groove it's impressive
Dilapidated ya crew
Niggas fake as you?
I can't relate to you
This is for the real people who take the truth and ingest it
Let it radiate in the soul and manifest it
[Hook]",rap,Get It Right Now,-0.4,0.6,2009
