"Unnamed: 0","annotation_id","annotator","artist","created_at","id","lead_time","lyrics","tag","title","updated_at","x_coordinate","y_coordinate","year" 
196,298,"2","BabyLee","2024-07-27T19:49:31.802685Z",297,79.683,"He wants that Dolce & Gabbana, with that Gucci & cubanos
He writes that song shit bout the cocaine, Havana
Wanna be a criminal, talk bout dope shit & Hannah
I'm ridin' with myself, like no coach & no ammos, wait
They found dead beats, they took me as the killer
Music escort, I'm the pimp despite me cause I sell her
I took the instrumental as a chick, let me tell her
I don't need no beats, I can even do that acapella, ugh !
Gettin' green paper, I can tell I roll it up, (no)
Haters flyin'/fallin', nigga, cause I throw it up
Life is a house, throwin' haters by the window
I want my money purp as Lakers, yellow as a Lambo, yeah
Flyin' in the sky screamin' ""XXO haters""
Lot of people talkin' but don't act, say so
What else ? I'm runnin' shit, Nespresso
Everybody knows that baby style exceptionnal
Apparently, it's everybody except y'all
Got that money so in love, she stayin' next that flow
I have a big problem, I'm talkin' fast but I'm never thinkin'...
So I call myself the Express Soul !
""Man, look at this baby and the way he takes that slowly
Gettin' bread money like he bakes that, shawty !""
Life a card game ? Shit ! I'm not playin' blackjack
Got everybody claping in the front, huh... snapback !
I'm fed up of myself, I'm so powerful and so young
Haters so late, they go tired, fool, and so dumb
Boom, ha, headshot, on that instrumental body
I can't tell I understand your jealousy, I never got it !
""That baby faster than that new Buggati
The goal is to win, he lookin' like the New don't forgot it""
If my flow a customer, than my pocket a consumer
Second name is Cassidy, ""that baby so hustla !""
To tell you the truth, I don't even know what does it mean exactly
Cause I'm French by the blood, French by the mind
But you know I'm fresh by the life, fresh by the style
All that niggas hatin', I was born fresh by the rhyme !
Goon, shootin' instrumentals, keep their bodies in a secret room
My flow fast, all you're hearin' from my mouth is just that ""Vroom!""
And be ready for the landing, huh, cause it's coming soon
And I make you go stupid, you can call me Grizzly, boom...
Yeah I do iiiiit","rap","Triumphal Arch","2024-07-27T19:49:31.802685Z","0.5","0.5",2013
197,299,"2","Stevie Stone","2024-07-27T19:53:16.751346Z",298,220.339,"[Intro/Bridge: Krizz Kaliko]
Ok fellas this is it
We got together to play our kind of music and so far nobody's let us
Well we're going to play it tonight whether they like it or not
We're going to do all our good numbers tonight, every single one of them
We'll start with 1 O'Clock Jump

[Hook]
Ballin'
Talk is cheap, the bodies start to fall in
Rumors rappers are leanin on the wall again
Going all in, watch me put the pause in
What your man got, dawgs out there banging like Bangkok
Smoke clears we leaving off the main lot
Time's up, when the bass drop

[Verse 1: Stevie Stone]
You don’t hear me though
See your little bitter comments on the videos
Your peers and your ears bumping my material
See me, yo I’m the shit just in general, what [?]
They’d shoot me, I’m made you look
Never lying, landmine in my ramble
Crunch time on the grind got the line hooked
Fat dime think I’m lying got them all shook
You ain’t all that, 150 shows a year what you call that
Couple bad bitches groping on my ballsack
Fuck a fiend that could, pussy sipping cognac, haters fall back
1 O’Clock I’m getting the dope spot
The person with the pack raising the cap to smoke guap
Fiends is steady coming, the money it won’t stop
[Bridge]
We got together to play our kind of music and so far nobody's let us
Well we're going to play it tonight whether they like it or not
We're going to do all our good numbers tonight, every single one of them
We'll start with 1 O'Clock Jump

[Hook]

[Verse 2: Jarren Benton]
ATLien extraterrestrial
I'm in this bitch like I don't give a fuck, I've got an extra pair of testicles
I fuck your bitch then fall asleep on the couch with my draws and the tv on
That afternoon I killed you first, then cut up the corpse with Stevie Stone
Life in the jungle wasn't shit that my mama could teach
Should've used a coat hangar to kill me when I was a fetus
Go eat a Snickers cause you rappers just bitches and beavers
Fucking cupcakes, faggots with feminine features
I never trust women and reachers
I'm not a human being, I'm a different creature
I love ratchet bitches, belligerent skeezers
After I beat the pussy up then we getting some pizza
I'm pimpin' bitches with telekinesis
After your mom give me a blumpkin I'm nailing your nieces
Fuck your thoughts, to hell with your thesis
After we take the organs out then we mail them to Jesus
[Bridge]

[Hook]x2

We're going to do all our good numbers tonight, every single one of them
We'll start with 1 O'Clock Jump","rap","1 OClock Jump","2024-07-27T19:53:16.751346Z","-0.3","0.5",2013
198,300,"2","Monty","2024-07-27T19:54:36.704881Z",299,77.155,"[Hook: MDMA]
I’m on, I’m on, I’m on
Oooh yeah
I’m on, I’m on, I’m on, I’m on
I’m on, I’m on, I’m on

[Monty]
I'm on and I ant ever going off
The only time I'mma go off is when I get a hold of a mic
Its like nothing can stop me and thats the same way that its gonna be like
Is this real life dont seem like reality, Mentality
Don't even attempt to say the word battle me
That's like wishing for death let me go grab my scythe
I do it as a hobby and a passion don't ever think im doing it just to bust my rep
Or get my name in the press
And another reason why I do it cause im blessed
God gave me this for a reason I know it can't be related to treason
And I want to thank god for the fact that I am still breathing
On the Inside im still bleeding so dont judge me form the out
Cause you don't know what im about
Most rappers get aroused when I spit, Awaken
Your spot has now been taken
I'm On
[Hook: MDMA]
I’m on, I’m on, I’m on
Oooh yeah
I’m on, I’m on, I’m on, I’m on
I’m on, I’m on, I’m on","rap","Im On","2024-07-27T19:54:36.704881Z","0.7","0.4",2012
199,301,"2","Doestax","2024-07-27T19:54:58.012512Z",300,19.22,"Driving that nice shit
My product is priceless
Her pussy's the tightest
She calls me your highness
Gas is the finest
We drip in designer
The opps wanna line us
But they cannot find us
Driving that nice shit
My product is priceless
Her pussy's the tightest
She calls me your highness
Gas is the finest
We drip in designer
The opps wanna line us
But they cannot find us

Uh uh I'm the hottest rapper in the land uh
All these niggas be playin uh
I don't understand what they be sayin no uh
I get dough, I'm taking my flow on the road
All of these bitches be hoes
Guess that's just the way it goes uh
All these niggas hatin I don't care though
Most these niggas fake and they be weirdos
Running up bands that's the plan though
You know I pull strings like a banjo
Yea all of these niggas be fakin
And all of these niggas be hatin
Don't give a damn
I go and get to them bands
I go and get to them grands
Oh that's yo bitch uh, I'm like aw man
Wasn't even in the plan
But she get ran, yup she gettin rammed
It's like she plays for the Rams uh
Driving that nice shit
My product is priceless
Her pussy's the tightest
She calls me your highness
Gas is the finest
We drip in designer
The opps wanna line us
But they cannot find us
Driving that nice shit
My product is priceless
Her pussy's the tightest
She calls me your highness
Gas is the finest
We drip in designer
The opps wanna line us
But they cannot find us
Whoa whoa yea yea

Go go gadget go get it I
These fuck niggas wanna get rid of my uh
Shit on these niggas no friends of mine
My whip still sitting on 6 nigga uh hold up
Cuz I gotta bag bag
These niggas mad mad
Whoa whoa yea yea
Soon as I jump off the porch hit a nigga with the force uh
Soon as he jump off the porch hit a nigga with the torch yea
I fucked ya hoe on a porch, I fucked ya hoe in a Porsche yea
Lamborghini on the doors
On a set of 24s
I, get paid, be like rubber band rubber band rubber band
Stole that bitch from another man
Did the running man running man running man
Uh, fuck on yo bitch because that's what she wanted
I said my piece now it's back to the dungeon
Driving that nice shit
My product is priceless
Her pussy's the tightest
She calls me your highness
Gas is the finest
We drip in designer
The opps wanna line us
But they cannot find us
Driving that nice shit
My product is priceless
Her pussy's the tightest
She calls me your highness
Gas is the finest
We drip in designer
The opps wanna line us
But they cannot find us
Whoa whoa yea yea","rap","Finest","2024-07-27T19:54:58.012512Z","0.7","0.4",2021
200,302,"2","JordyBoy (QC)","2024-07-28T09:06:26.628006Z",301,75.062,"[Intro]
Think about it, I know who I am
I'm a self-made lemonade boy with a stain, and I
Yeah, yeah, yeah, yeah

[Chorus]
Think about it, I know who I am
I'm a self-made lemonade boy with a stain
And I can't wait for the summer to get drunk
And get high with the others, yeah
Think about it, I know who I am
I'm a self-made lemonade boy with a stain
And I can't wait for the summer to get drunk
And get high with the others, yeah

[Verse 1]
Mask off, criss-cross through the waves, and (Waves)
Heading down to the beach where they playin' (Playin')
Tell me what you wanna know, uh (Wanna know)
I've been getting on the road, yeah (Yeah)
I just wanna get to know you better (Better)
Think about it all day, I've been fed up (Yeah)
I just need to get away, alone (Get away)
Get away to play a song (Yeah)
[Pre-Chorus]
Think about it, any day, now (Any day, now)
I've been heading on the road to the playground (Playground)
Have fun in the rain now (Have fun)
Have fun with the rest of us, yeah

[Chorus]
Think about it, I know who I am
I'm a self-made lemonade boy with a stain
And I can't wait for the summer to get drunk (Get drunk)
And get high with the others, yeah (Yeah)
Think about it, I know who I am
I'm a self-made lemonade boy with a stain
And I can't wait for the summer to get drunk (Get drunk)
And get high with the others, yeah

[Verse 2]
Five, four, three, two, one, you're too good for me (Too good)
I'm the only one that I wanna be (Wanna be)
'Cause I know, the farther you go (Go)
The harder it gets, but the stronger you grow (Ayy)
Grab someone, have fun listenin' to me
We the only ones that be kickin' it
'Cause I know, the farther you go
The harder it gets, but the stronger you grows
[Pre-Chorus]
Think about it, any day, now (Any day, now)
I've been heading on the road to the playground (Playground)
Have fun in the rain now (Have fun)
Have fun with the rest of us, yeah

[Chorus]
Think about it, I know who I am
I'm a self-made lemonade boy with a stain
And I can't wait for the summer to get drunk (Get drunk)
And get high with the others, yeah (Yeah)
Think about it, I know who I am
I'm a self-made lemonade boy with a stain
And I can't wait for the summer to get drunk (Get drunk)
And get high with the others, yeah

[Outro]
Get high with the others, yeah
Get high with the others","rap","Lemonade Boy","2024-07-28T09:06:26.628006Z","0.6","0.8",2021
201,303,"2","Yung Spinach Cumshot","2024-07-28T09:07:29.060813Z",302,59.972,"[Verse 1: Yung Spinach Cumshot]
My wrist is so fucking shiny
My room is never ever tidy
Every time I drop a song, you know that shit spicy
Browser history deletion
Fucking your girl for no reason
Fuck alcohol and lean, bitch you’ll only see me drinking Capri Sun
Fucking girls every day
Futanari gonna turn me gay
Nut all over your bitch, making her look like KKK
Every day I’m masturbating
I only talk money, start translating
All my lines are sick as fuck, better start motherfucking vaccinating

[Chorus: Yung Spinach Cumshot]
I got your bitch on my dick
When I nut, I do it quick
Only fuck if the bitch thick
Can't fuck a bitch if she looks like a stick
I’m blowing up just like an Arab
My cum tastes just like syrup
Bitch, you don’t wanna mess with me, 'cause I’m the biggest meme rapper in Europe
[Post-Chorus: Yung Spinach Cumshot]
Making so much fucking bank
Wink past tensе is wank
Pussy smell like fish, gotta put it down in a tank
All this fire I bе dropping
My wood is what I’m knocking
36 racks motherfucker, and they don’t show signs of stopping

[Verse 2: CG Boyz]
Push a retarded kid down the stairs
I'm touching little kids when I sneak in the daycare
Your mom my slave even though she in healthcare
I just beat the shit out of a kid in a wheelchair
My cum very sticky, you can buy it on Wayfair
I'm tryna suck Yung Spinach's dick
I might twist it around and give it a lick
Please cum in my mouth like I'm taking a sip
I remember when my uncle used to force me to suck on his tip
Now I got this swag and you look like shit
Even in pre-school I still had drip
Saw a sped kid throwing up signs
And I thought he was a crip
In the end we all gonna die
So how 'bout we die lit?

[Chorus: Yung Spinach Cumshot]
I got your bitch on my dick
When I nut, I do it quick
Only fuck if the bitch thick
Can't fuck a bitch if she looks like a stick
I’m blowing up just like an Arab
My cum tastes just like syrup
Bitch, you don’t wanna mess with me, 'cause I’m the biggest meme rapper in Europe
[Post-Chorus: Yung Spinach Cumshot]
Making so much fucking bank
Wink past tense is wank
Pussy smell like fish, gotta put it down in a tank
All this fire I be dropping
My wood is what I’m knocking
36 racks motherfucker, and they don’t show signs of stopping","rap","Capri Sun","2024-07-28T09:07:29.060813Z","-0.5","0.6",2021
202,304,"2","Rell Riley","2024-07-28T09:08:18.873935Z",303,18.432,"[Intro]
Hopefully I can like express my thoughts
This ain't a peace of my mind, but
I'm a give you a peace of my mind

[Chorus]
I don't wanna stand alone
And sometimes, sometimes I just feel like I do
Like it's me against the world even when I've got you","rap","Time Heals","2024-07-28T09:08:18.873935Z","-0.6","-0.5",2018
203,305,"2","MOJA","2024-07-28T09:18:36.626010Z",304,539.74,"[Intro]
All my peoples, it dont matter
Earthquake, Tsunami, the cataclysm keeps getting bigger
But we gon get it, let's go (yeah)

[Hook]
Wanna see me living crazy (woah)
I wild out on the daily (woah)
Try to trip me up, you can never do that
All that slander on my neck and that tattoo slap

Feel like I'm about to explode (woah)
A tsunami on the low
And my destination the whole planet
Earthquake music I be planting

[Verse]
Surfing on top of these waves
On God, I think I caught the wave
And she really not sure, but I seen her from the shore
Screaming to you from my UFO
Heard you bump that MOJA on your brand new phonе
You say you is big lit, I say you forever lit
I don't really mattеr where we on the globe
Surf over the government, ain't no one above us lit
Greatest story ever to unfold
Earthquake a fantasy, something like the Matrix
Cataclysm really about to overload
THX my frequency, agents cannot get to me
Iron Giant like a Titan let's go
And the demons really on the daily, really on my back now
But the cataclysm really get me up, and I'm about to explode now
Like a tsunami (x3)
[Hook]
Wanna see me living crazy (woah)
I wild out on the daily (woah)
Try to trip me up, you can never do that
All that slander on my neck and that tattoo slap

Feel like I'm about to explode (woah)
A tsunami on the low
And my destination the whole planet
Earthquake music I be planting","rap","Tsunami","2024-07-28T09:18:36.626010Z","0.5","0.5",2020
204,306,"2","Troy Ave","2024-07-28T09:19:13.883847Z",305,35.949,"(Intro)
I hope your next man treat you way worse than I did
And I hope he get you pregnant wit a ugly ass kid
So you appreciate me, maybe then you will appreciate me, word

(Talking)
Ya gotta let the beat build
And tell my real shit you gotta build up the momentum, you know what I'm saying... Word... Pay attention

(Hook)
You gon' lose out on a moment you can never get again
Give the flowers to your people while they hearin' out the end
So appreciate me, maybe now you will appreciate me, word

I hope your next man treat you way worse than I did
And I hope he get you pregnant wit a ugly ass kid
So you appreciate me, maybe then you will appreciate me, word

(Verse One)
Teenage pregnancy by a deadbeat
Still saw potential in you on our first meet
You drove a car that was smokin' fumes wit leaks
I put you in that white range, with the red seats
You was at the crib while my ex was at the door
I got mad bitches and you knew this from before
Dope Boy Troy make the girls go crazy
That ain't gonna change just because we had a baby
I never said I would be faithful, not at all
You ain't bring up other chicks while we shopped in the mall
In your Louboutin, David Yurman charm, Birkin arm
In the biggest trophy lil row rose supermom
But it's just a pacifier you go back to bein' buggy
Cryin' I don't love you, I'm like bitch I love my money
And I give you that, but that ain't proof of nothin give it back
Could of bought Ferrari's gave another chick a kid with that
You don't appreciate me and that's insane
Can't name a nigga that would buy ya house in ya name
I never fuck your family or your friends brought them shame
Would've put you on now you'll get put on to his game
Most men cheat, most men cheat, that is true
Only kind that don't is the kind you ain't attracted to
So here go ya choices, me or them
And if you don't choose me you probably cheat on them
(Hook)
I hope your next man treat you way worse than I did
And I hope he get you pregnant wit a ugly ass kid
So you appreciate me
Maybe then you will appreciate me, word

I be talkin' that for real see my music ain't pretend
From the heart so you can feels know I'm different from them
So appreciate me, maybe now you will appreciate me, word


(Verse Two)
Lil' niggas wanna be in the streets, who taught em
A nigga who ain't really livin' his raps, he fraudin'
Big money, drug usin', violent discussions
All type of artillery that he ain't bustin'
Braggin' bout bad bitches... stop frontin'
You had a child before rap ya baby moms is nothin'
And show you all the pros not the cons of wealth
As soon as it turns you calm you been conned yaself
Listen lil man I'm designed to do me
Started at 10 grams then I got to a key
Knew that this wasn't the end for me
Knew I was gonna try to get out the streets eventually
I opened up businesses legitimately
Listen to opportunity presented to me
It's true though, I surpass most niggas that you know
I'm connected my plug look like he was in Menudo
I'm more Rickey Henderson to woods then Martin
Runnin' base, runnin' through hoes I'm just startin'
You can do the same, you just gotta know some things
The risk that come with this shit could make ya whole life change
(Hook)
I be talkin' that for real see my music ain't pretend
From the heart so you can feel know I'm different from them
So appreciate me, maybe now you will appreciate me, word

You gon' lose out on a moment you can never get again
Give the flowers to your people while they hearin' out the end
So appreciate me, maybe now you will appreciate me, word


(Verse Three)
Rest in peace Aunt Maddy
She was the sister of my grandmother from my daddy
A black queen in corona Queens by way of Alabama
Had a brother Uncle Junior he showed me my first hammer blaow
Wow, I was only 8
When you first made me sweet potatoes, ah it was great
And the taste, of the melted marshmallows what I crave
You would smoke ya cigarettes, tell me don't talk in spades
May my ace boon coon, and a bit of a joker
Drenched me with the water hose cause by mistake I super soaked ya
One of the funnest times of my childhood
Thinkin' back on it Aunt Maddy you was wild hood
Drinkin E&J, numbers you would play
Cover up the smell of burnt reefer with a spray
In the driveway always kept you a caddy
I love, miss, and appreciate my Aunt Maddy
(Hook)
I be talkin' that for real see my music ain't pretend
From the heart so you can feels know I'm different from them
So appreciate me, maybe now you will appreciate me, word

You gon' lose out on a moment you can never get again
Give the flowers to your people while they airin out the M's
So appreciate me, maybe now you will appreciate me, word","rap","Appreciate Me","2024-07-28T09:19:13.883847Z","-0.6","-0.5",2016
205,307,"2","shy","2024-07-28T09:28:58.534234Z",306,581.464,"[Verse 1]
Everything I've said until now is a lie
Know you like it but I'm sickly inside
They like to see you suffer, don't know why
'Cause it's getting harder for me not to cry
Never thought I'd have a panic attack
But now in the shower, I'm clenching my back
Dig my nails into it, blood dripping out
And my friends can't find my ass
How do you tell someone you love that you wanna choke on pills?
How do you force yourself to go on when you've got no self-will?
Wanna chain smoke a whole pack, they all tell me smoking kills
If it kills, then it probably will, 'cause my body is weak and I'm growing ill

[Bridge]
I'm losing it, I'm losing it
I'm losing it, I'm losing it

[Verse 2]
Imagine having someone there to wash your pain away
But I can't grasp that thought, that's not the life for me
I don't know how to love another person easily
I'm alone for now and I think that's the only way
I said a lot of things that I probably shouldn't say
I've let a lot of people down, so what's the price to pay?
I can't reference what I'm thinking, not my game to play
Running faster as the light that's in me starts to fade
Why live real life? I'll just stay here watching anime
Taking three pills even though they're only one a day
Put me in a coma so I can't communicate
And pull me down to hell 'cause heaven's just too far away
The wounds upon my body bleed 'til they disintegrate
But scars are left, I can't forget that this is not okay
And how it hurts the ones who love me and my family
If they saw me in this state, I don't know what they'd say","rap","Red Cap","2024-07-28T09:28:58.534234Z","-0.6","-0.4",2017
206,308,"2","Dean Blunt & Poison Anna","2024-07-28T09:31:43.745552Z",307,17.988,"[Verse: Dean Blunt & both]
You best stop playing games
I told you once before
You'll hurt me more this time
If you walk out that door
You better think it over, baby
Remember what I told you, lately

[Verse 2: Dean Blunt]
I've learned a little more
Each time I took you back
You've made a fool of me
Yeah
You've made a fool of me, yeah

[Verse 3: Poison Anna]
Let me be your chauffeur
Drive you up the wall and go over
A mystery of mine
I'm zooted, where's mine?
I'm feeling all alive
[Outro: Dean Blunt]
You've made a fool of me
You've made a fool of me","rap","NEVA","2024-07-28T09:31:43.745552Z","-0.5","0.5",2020
207,309,"2","Mr. Muthafuckin eXquire","2024-07-28T09:38:59.689908Z",308,431.495,"[Excerpt: Zo Williams]
Ladies and gentlemen
I have returned
Yet again
Today's topic is
Curious about crazy, mm-hmm
Are you irresistibly drawn to crazy lovers
Question: Can love be an addiction?
Can physical attraction be an addiction?
(physical attraction can definitely)
(right definitely)
Is love like a drug?
(yes)
Yes

[Verse: Mr. Muthafuckin eXquire]
I think my ex is satan in the flesh, long hair, nails and a dress
Prolly caught a n**** slippin but who cares, I digress
Why you all up in my mental with your stank-ass breath
Just another n**** you fucked, another nut, who’s next?
I was pumpin ‘til I erupted on your flat-ass chest
And use a rubber and use nothing I was searching for death
Searching for love that’s why i smothered you is not complex
We used to choke each other when we fucked to cut off our breath
Syrens sung a song to Homer just to cut off his neck
Erykah Badu had Common wearing crocheted hats
For every Yoko there’s a Heather Mills collecting a check
For every rapper there’s a groupie scheming on the event
Love is more a game of questions, not quite a game of chance
Better yet, a game of patience no answers in romance
Better yet, it’s not a game for you it’s more a tournament
You place your issues over pride, you put your present verse’ your past
Ot was lust in the first place I was scared that it would last
Couple nuts in a dirty telly room over by graham street
Came and you want your birthday that was your gift
We both supposed to be responsible adults, look at this shit
Was I just another n****? Were you just another bitch?
Was it just another memory or caution lost in bliss?
Wouldn't ask you to stay ‘cause that’d just be forcing shit
Now what I really wanna know is…
Who are you really?
[Excerpt: Zo Williams]
Who is more to blame...or who is more subject to this
The male gender, or the female gender
Not being able to pick up crazy on an attractive motherfucker
(ooh I think the males don't pick it up)
Because men have been socialized to hit it and quit it
(sometimes, unless it’s too good, then they can’t— they wanna keep hitting and—)
I will say
(they like playing with fire)
I’m guilty of that
See first off you have to understand the male science
(Okay how— explain to us— explain)
The science of man-ness is
“The best way for me to understand her is to fuck her”
(Okay, well, you know what— so even though she crazy let me hit that real quick though)
Well fuck it then, I’ma do it anyway
Well fuck it then, I’ma do it anyway
Well fuck it then, I’ma do it anyway","rap","Wellfuckitthenimadoitanyway","2024-07-28T09:38:59.689908Z","-0.6","0.5",2020
208,310,"2","Mike Bars","2024-07-28T09:40:39.991311Z",309,30.322,"[Intro]
I’d like to begin with a fact
Yeah x2
All the wrong that I’ve done
You know how they say you only hurt the ones you love?
Congratulations, you’re the living example

[Pre Hook]
She said ‘please don’t go’
I said ‘Girl, don’t waste your time’
Aye, ‘cause what she don’t know
Is I’ve gone out of my mind

[Hook]
All the wrong I’ve done
Wrong I’ve done
Wrong I’ve done
And all of these thoughts Imma take to the grave
All the wrong I’ve done
Wrong I’ve done
Wrong I’ve done
Tell me how can I love? I can’t even behave
[Post Hook]
I can’t trust myself
Mmm, can’t trust myself
I can’t trust myself
Nah, can’t trust myself

[Verse 1]
Fell asleep on the red eye
With a record as clean as my nose
Woke up in Atlanta
With a zip full of xannies and blood on my clothes
Man, I promised my grandma 
I’d stay up out the cameras 
But how the fuck can I?
Never meant to upset her
She screaming who am I?
The truth is, I don’t even know
How come whenever I say that shit out loud I fear I’ve died 
Maybe I should put this gun in my mouth now and clear my mind
But before I can greet death
I just tell myself “deep breaths, you just need rest”
Lay down and relieve stress
Then wake up and repeat steps
At night my disorder, it come through the Ouija 
See I tried warned her, but she don’t believe me, now 
I told her that “if you can afford a peace of mind, then you must be rich”
How the fuck you expecting me to I trust you? I can’t even trust me, bitch
[Pre Hook]
She said ‘please don’t go’
I said ‘Girl, don’t waste your time’
Aye, ‘cause what she don’t know
Is I’ve gone out of my mind

[Hook]
All the wrong I’ve done
Wrong I’ve done
Wrong I’ve done
And all of these thoughts Imma take to the grave
All the wrong I’ve done
Wrong I’ve done
Wrong I’ve done
Tell me how can I love? I can’t even behave

[Post Hook]
I can’t trust myself
Mmm, can’t trust myself
I can’t trust myself
Nah, can’t trust myself

[Bridge]
This feels like home
And you’re the only one I want by my side
Oh, but I can’t stay long
‘Cause I just can’t get a grip on my mind
Dear Marla
Dear Marla
Dear Marla Singer
Dear Marla
Dear Marla
It’s clear I’m a sinner
[Hook]
All the wrong I’ve done
Wrong I’ve done
Wrong I’ve done
And all of these thoughts Imma take to the grave
All the wrong I’ve done
Wrong I’ve done
Wrong I’ve done
Tell me how can I love? I can’t even behave

[Post Hook]
I can’t trust myself
Mmm, can’t trust myself
I can’t trust myself
Nah, can’t trust myself","rap","Dear Marla","2024-07-28T09:40:39.991311Z","-0.2","0.7",2018
209,311,"2","WizTheMc","2024-07-28T09:43:09.612915Z",310,147.891,"[Verse 1]
Namaste my Wiz (what)
I'm out the burg
But not pitts (ok)
German nigga on pils
Thats beer
Other shit gets you killed
Rap is my habit
The fuck you still asking
If i want to have it
I'm bringing you damages
Smokin' in cabins
And sippin' on beverages
I be the last one laughing
CPT my birthplace
DNA made my hair curly
Since I've been woke
I been up ear ly
You want to know if I work
Surely
Imma see M's before i turn 30
Now it's back to working
By the way i did this beat
You never stop learning
(yah)

Shoutouts nhms","rap","Who Dis?","2024-07-28T09:43:09.612915Z","0.6","-0.4",2017
210,312,"2","Curren$y","2024-07-28T09:44:57.467614Z",311,103.637,"[Intro: Lloyd]
Ah, ah
Ah-ah
Ah, ah
Ah
Yeah
Oh, oh
Give to me, girl
Oh, oh, oh, oh, yeah
Yeah

[Verse 1: Curren$y]
First off, don't be asking questions
You gon ride, you gon ride, just accept your blessings
Second step, watch how you flick your ashes
If you can't handle this gas I ain't about to pass it
It's a present to be in the presence
Every moment is precious, baby let us cherish
Say what you feel mama, you ain't gotta be embarrassed
Your eyes don't lie, I see how bad you want to let me have it
All evening we been smoking green and laughing
She, say my sense of humor wild attractive
My diamonds dancing in that street light traffic
I think it might be that
She said it ain't cause I rap, but I think all that's a trap
Still a fact we gon bust moves
Get stoned, have a Krush Groove
Play some fuck tunes, then she'll fuck too
Shower up, smoke a few, I'm back in the coupe, yeah
[Hook: Lloyd]
Baby, only, if the pussy tight
Can you spend the night
So promise if you spend the night
We gon' do all the things you like
For sure you might, girl I wanna know
Just how high do you wanna go (808 Mafia)
So girl don't be difficult
Just roll it, light it, please don't fight it, no

[Verse 2: Curren$y]
My '84 Caprice on chrome Zens
Hitting switches front-end out the arena
She from New Orleans like me, said she ain't never seen me
I've been rapping and traveling, my cousins in Cali been handling them
Parked the 'rado, then I'm off in that Benz wagon
Like a Miami vice dope deal when we throw them bags in
Monogram taggin' Louis Vuitton, Gucci's on, Goyard
Oh lord, they put some real niggas on
She look like Lisa Lisa, I'm gon take her home
Well, not my actual house, you know what I'm talking 'bout
We gotta work up to all that, see if you really down
Summertime we throw free parties, represent my town
My crew G's, you stay cool and I'm gon bring you 'round
Play your part, you gon' earn a crown
Diamonds yellow and the liquor brown
Shots, shots, 'till she going down, 'till she going...
[Hook: Lloyd]
Baby only if the pussy tight
Can you spend the night
So promise if you spend the night
We gon do all the things you like
For sure you might, girl I wanna know
Just how high do you wanna go
So girl don't be difficult
Just roll it, light it, please don't fight it","rap","How High","2024-07-28T09:44:57.467614Z","-0.3","0.6",2015
211,313,"2","Lioness","2024-07-28T09:45:34.972710Z",312,36.013,"[Verse 1]
No-bo-dy's touching me
Nobody's touching me
I seen the hate, I seen the lies telepathically
Now they wanna try
Never phasing me
I see the signs, see the signs
Though they deafin' me
I can't fuck with no one; No one
That's a fact
Ooh she a cold one; Cold one
With her raps
See the minus; On them
They don't add
I been coaching; Coaching
Back to class
I can't
Let them touch the throne I'm odc
I am here and they can't stand that like they struggle audibly
I got cash to flip the cash
And I just cashed it in the week
Illest told me change the Skrypt and watch how you get the receipts
I am psycho! Uh huh
Man I been that
I'm the benchmark, they bench long
They can't kick it
I'm that ratchet
I smack them; Off the charts
They won't learn to beat the Gods that's just something off the odds
Ahg!
[Bridge:]
You just mad you can't kick it with us (uh huh)
They been scheming always hatin' on us (uh huh)
Get my money, I ain't even bothered (uh huh)
They don't wanna see us on a hunned, hunned (uh huh)
Cause we got

[Hook:]
Too much sauce
Too much sauce
Too much ondjove (x4)
(Ondjove)

[Verse 2:]
I got it and yeah I get it
I went to hell and now I'm flying
The girl got leverage
Now they just hate me, they can't stand me
They paraplegic
I pled the fifth to be the greatest
That ever did it, and yeah I did it
I'm a problem, my ex said it
Man I'm just tryna get these commas and settle debtors
Got a bounty on my head, I am hated, what they said, still flowing, still standing, they won't ever get ahead
Whoa whoa!
That's right, hate brewed in their hearts, in their minds
Which queen working harder with no pay and overtime?
Overnight on me, yeah
Yeah they sleeping on me, yeah
They can't hate, on the bars, cause I'm charting where they can't
Give em tracks, take the edges, give em vids, now they bold
They can't stand, on my turf, til they show me what they've sold
You ain't squad, you ain't gang, you can't sit, you can stand
If you can't, beat the game, then you clone it if you can, wassup!?
[Bridge:]
You just mad you can't kick it with us (uh huh)
They been scheming always hatin' on us (uh huh)
Get my money, I ain't even bothered (uh huh)
They don't wanna see us on a hunned, hunned (uh huh)
Cause we got

[Hook:]
Too much sauce
Too much sauce
Too much ondjove (x4)
(Ondjove)","rap","Sauce Ondjove","2024-07-28T09:45:34.972710Z","0.5","0.5",2018
