,artist,lyrics,tag,title,x_coordinate,y_coordinate,year
248,Stefanie Heinzmann,"[Verse:]
Looking up at these clouds
Staring at my own face
Counting raindrops
Falling down
Longed for a deeper connection
That I did not know was in front of me
Your love caused a chain reaction
And now I'm breaking free
Even if you always knew
But didn't dare to set things in motion
What I want is here with you
To take a chance at love's devotion
Now I wanna fly into this open breeze
I must have been so blind
But you, you made me see
All my doubts, all my fears
They went up and disappeared
You have replaced them
With your heart
Now that I know your intentions
I think it's time that you hear me say
Way past an honorable mention
That my love is yours today",rb,You Made Me See,0.9,-0.1,2012
249,Nicotine,"[Hook]
Bantu knots and Boudain
Bitch I'm boolin' in the bando
Hot comb on my roots
And marijuana stems on the floor
6 missed calls from mama
Gonna hear that shit when I'm home
Surrounded by my friends
But every night I still feel alone

[Verse 1]
Bike rides through the park
No handlebars
Look what I can do
Electric bills too high
So after dark we light the candles
Mama don't you worry
We're gonna get back on our feet
Stay in bed and rest your head
And leave all else up to me
[Hook]
Bantu knots and Boudain bitch
I'm boolin' in the bando
Hot comb on my roots
And marijuana stems on the floor
6 missed calls from mama
Gonna hear that shit when I'm home
Surrounded by my friends
But every night I still feel alone

[Verse 2]
Touchin' on my thighs
I can tell that you really want me
But I barely know your name
So take your hands and get up off of me
My hair reaches for the sky
Don't give a damn if you can't see
But take a good look at it honey
'Cause you can't find this in a magazine

[Hook]
Bantu knots and Boudain bitch
I'm boolin' in the bando
Hot comb on my roots
And marijuana stems on the floor
6 missed calls from mama
Gonna hear that shit when I'm home
Surrounded by my friends
But every night I still feel alone
[Instrumental Outro]",rb,Bantu Knots and Boudain,-0.8,-0.2,2017
250,BJ the Chicago Kid,"[Intro Skit]
You've now tuned in to the best station in the world, WBJTCK, better known as 1123

[Chorus]
So no more champagne 'til midnight (Uh, uh)
No more champagne 'til midnight (Uh, yeah)
No more champagne 'til midnight (Uh, yeah)
Who knows what time we'll be arriving

[Verse 1]
No champagne 'til midnight
I'm about to miss the party
No more champagne 'til midnight (Yeah)
Because it got me kissin' all on your body (Woo)
I'm already twisted, got me seein' double
It's 'bout to get explicit, you gon' be in trouble, ooh

[Pre-Chorus]
That champagne got me thinking 'bout
Cancelling plans that I made in advance
I'd rather be using my hands on your body
[Chorus]
So no more champagne 'til midnight (Uh)
No more champagne 'til midnight
No more champagne 'til midnight (Uh)

[Verse 2]
No champagne 'til midnight (Uh)
I'm in no shape to be drivin' now (Ooh)
No more champagne 'til midnight
Who knows what time we'll be arriving
I'm looking for my pants, but I just put 'em on (Just put 'em on, yeah)
I need to take them off because I'm with the girl that I want

[Pre-Chorus]
That champagne got me thinkin' 'bout
Cancelling plans that I made in advance
I'd rather be using my hands on you girl, yeah

[Chorus]
So no more champagne 'til midnight (No more, no more)
No more champagne 'til midnight (No more champagne until midnight)
No more champagne 'til midnight (No more champagne until midnight)

[Verse 3]
Hey, what you gon' do? (You gon' do)
Club 'bout to close and you got your dress on (Oh)
So next time baby (No more champagne until midnight)
Yeah, it's all on you, the driver's outside
This should be a lesson
So next time, baby (No more champagne until midnight)
Friends keep telling us 'bout how we're always late (We're always late, baby)
And then the reservations can't compare to what's on my plate, that champagne
[Outro]
Got me thinking 'bout cancelling plans that I made in advance
I'd rather be here, yeah (Using my hands on you girl)
Using my hands on your body
Using my hands on your body
No more champagne 'til midnight (No more, champagne, baby)
(No more champagne 'til midnight, no, no)
No more champagne 'til midnight
(We can do it in the dark, turn the lights off)",rb,Champagne,0.3,0.7,2019
251,Rekswav,"Why can't I ever see?
What's the meaning of me?

The truth i hold
Your smile gold
I come off bold
My feelings untold

Why can't I ever see?
What's the meaning of me?

Yeah, I'm swimming
Yeah, I'm swimming
But why am I swimming alone?
Won't you comfort me in my new home?
I learned that i'm always on my own

Yup

I can't find myself
You what I dealt
Why can't I ever see?
What's the meaning of me?",rb,New Home,-0.8,-0.1,2019
252,Faye Meana,"[Verse 1]
Your hand in mine makes me know you're all mine
Inspired, love changed, you've always got me
Your eyes don't seem to shine half as much as they used to do
All will be fine, 'cause without there would never be a high

[Chorus]
Don't tell me all these lies
Don't wanna see you cry
Don't tell me all the things you know I wanna hear
Don't make it out like you don't need a helping hand
'Cause for me you're always gonna be the one

[Verse 2]
You mind and I see all the beauty I do
You're mine and I know how much I need you
I don't seem to hear you laugh half as much as I used to do
But things can change cause for me I'll never stop trying for you

[Chorus]
Don't tell me all these lies
Don't wanna see you cry
Don't tell me all the things you know I wanna hear
Don't make it out like you don't need a helping hand
'Cause for me you're always gonna be the one
[Outro]
Always be my one
Always be my one
Always be my one, one, my one
Always be my love
Always be my love
Always be my love, love, love, love",rb,Dont Pretend,0.8,-0.2,2017
253,Daniel Jacob Cox,"Summer nights in your backyard
Summer kept us cool
Hennessy and a bottle of wine
Life could be so cool
Can I spend it with you?
I wish I could

[Pre-Chorus]
Sunday nights we spent out
Looking at the picture you took
Who will be the one to fool
The one to fool them all

[Chorus]
Now versus then
Feeling home again
Now versus then
Feeling home again",rb,Now Vs Then,0.9,0.6,2020
254,SLAE,"Baby (Yeah)
Can you come over
Hey, tonight
Don’t bring anyone with’cha
Forget about them, it’s our moment
Our time
Lady, puts some nice clothes on (A nice)
Get you a night bag
Bring your ass to my bed
You know that I want you
And I can’t wait
It’s all about you baby (You)
It’s all about us (Hey)


Can I be your drug
Can I be
Can I be
Can I be yeah
Can I be
Can I be your drug
Oh, tonight
Can I be your drug (Oh-oh)
Enh? Sugar? (Oh-oh)
Can I be your drug (Oh-oh)
Can I be your drug (Oh-oh)
Can I be your drug

We can fuck anywhere (Wouh)
Down and upstairs (Enh-enh)
You know that’s fair (Yeah)
No one is there baby (Enh)
Fuckin every where, love it
Lovey-dovey with you, right now
Make you scream dick’s good, tonight
I’ll give you another round too
You know that I want you
And I can’t wait
It’s all about you baby (You)
It’s all about us (Us)


Can I be your drug
Can I be
Can I be
Can I be yeah
Can I be
Can I be your drug (Your drug baby)
Oh, tonight
Can I be your drug (Oh-oh)
Enh? Sugar?
Can I be your drug (Oh-oh)
Can I be your drug (Oh-oh)
Can I be",rb,Drug,0.3,0.6,2019
255,Johnny Gill,"[Verse 1: Johnny Gill]
I never did believe in true love from the start
It's not for me, baby
Well, I never was intrigued by real love from the heart
It's just not me

[Pre-Chorus 1: Johnny Gill & Pebbles]
Until you came around (Until I came around)
And changed my life (And I changed your life)
You never let me down (I never let you down)
You are always by my side (Always by your side)
And now love is a joy (Now love is a joy)
A perfect melody (A perfect melody)
And I just want to tell the world what you've done for me

[Chorus: Johnny Gill with Pebbles & Karyn White]
Feels so much better
Better than the one love I know
Feels so much better
Know, oh-oh, much better, baby
Feels so much better
Better than the one love I know
Feels so much better
So much better
[Verse 2: Johnny Gill]
Baby, I can't believe that I've been such a fool
I could not see, baby
I never could conceive true love could even be
So good for me

[Pre-Chorus 2: Johnny Gill & Karyn White]
Until you came around (Until I came around)
And touched my heart (And I touched your heart)
You never let me down (I never let you down)
You gave me a brand new start (A brand new start)
And now love is a joy (Now love is a joy)
A perfect melody (A perfect melody)
And I just want to tell the world what you've done for me

[Chorus: Johnny Gill with Pebbles & Karyn White]
Feels so much better
Better than the one love I know (So much better)
Feels so much better
Know, oh-oh, so much, girl
Feels so much better
Better than the one love I know
Feels so much better
So much better

[Instrumental Break]
[Pre-Chorus 3: Johnny Gill & Pebbles]
Until you came around (Until I came around)
And touched my heart (And I touched your heart)
You never let me down (I never let you down)
You gave me a brand new start (Gave you a brand new start)
Now love is a joy (Now love is a joy)
A perfect melody (A perfect melody)
And I just want to tell the world what you've done for me

[Chorus: Johnny Gill with Pebbles & Karyn White]
Feels so much better (Yeah, yeah)
Better than the one love I know
Feels so much better
Know, oh-oh, so much, girl
Feels so much better
Better than the one love I know
Feels so much better
So much better

[Outro: Johnny Gill with Pebbles & Karyn White]
Baby, I feel like I'm in heaven
Baby, with you nothing else matters
Never knew a love, never knew a girl
Never thought that I could feel so
Baby, I feel like I am dreaming
You make my life worth living
You never let me down, turned my world around
God only knows how much you touched my heart
Feels so much better
My heart, so much, girl
Feels so much better
Said it feels so good, so good, girl
Feels so much better
Said it feels",rb,Feels So Much Better,0.8,0.5,1990
256,Dom the Composer,"It’s getting colder here in solitude
And all I do is push away
Falling deeper in darker phases
Feeling smaller every day
A man on the moon
Trying to find his way home soon

Constellations are my only friends
I left the ones on earth behind
I was trying to find hope and meaning
Now I realize I’ve lost all feeling
A man on the moon
Trying to find his way home soon

How long till they notice I’m gone

A man on the moon
Trying to find his way home soon",rb,Man on the Moon,-0.7,-0.5,2019
257,Mason Monroe,"Hook:
Baby, everything i give you get you high
I might have to show you how to fly
Baby, woo (x2)

Verse 1:
She only came for the drugs
We only came for the party
She don't like falling in love
We don't like falling for much
We might just dip out the club
Cause we the life of the party
Dip out then we get it started
Might hit you back in the morning
Say it feel better when she medicated
Like the view better when she elevated
This will slow it down, why you hesitating?
Then pop the pill and gone pop it for me
Gone call your friends and tell them the story
Like ""I might be back in the morning...""
Let me just give you this warning
Baby you don't really want it this
Hook:
Baby, everything i give you get you high
I might have to show you how to fly
Baby, woo (x2)

Verse 2:
She only came for the drugs
We only come for the show
Cause i'm off one it's like one in the morning
She want the encore, that's like two in a row
Three in the morning i'm up and i'm zonin
She hit up my phone the i hit her ""Let's go""
Now i'm on the road i maneuver the motor
Pull up to her crib we might crash on the floor
Then we go higher and higher
We can go high as the sky is
Now that's how you start from the bottom
I'll give you all you desire
But she don't like fallin in love
We don't like fallin for much
She only come for the drugs
With you she ain't feelin the buzz

Hook:
Baby, eveything i give you get you high
I might have to show you how to fly
Baby, woo (x2)",rb,Everything I Give,0.5,-0.4,2017
258,Gospel Hydration,"[Intro: MikeB]
Mike B (Tizzle, baby), yeah
SG
It's wavy (Tizzle, baby), yeah

[Hook: MikeB]
Everyone in the struggle, eh
Everyone in the hustle eh, eh
No matter the problem, the father is watching
No matter the problem, the father is loving
One love for my for my people them
One love for my for my people them
One love for my for my people them
One love for my for my people them
He's got the love in me, hosanna
I walk around singing hosanna
One love for my for my people them (NKay)
One love for my for my people them

[Verse 1 :NKay]
One love for my people dem out there
And if you're down sing these melodies out yeah
Omo no dey cry don't you
Know he's got his eyes on you
And he knows everything that you go through
Oooooh it's amazing you don't sleep or slumber
Oooooh Eledumare my provider
[Hook: MikeB]
Everyone in the struggle, eh
Everyone in the hustle, eh, eh
No matter the problem, the father is watching
No matter the problem, the father is loving
One love for my for my people them
One love for my for my people them
One love for my for my people them
One love for my for my people them
He's got the love in me, hosanna
I walk around singing hosanna
One love for my for my people them
One love for my for my people them

[Verse 2: Victizzle]
Life go come test you test you
Every angle wan stress you stress you
The streets wan arrest you arrest
Nobody come for your rescue rescue
They hating on you God bless you
Tell em God bless you
All my people dem in the ghetto God bless you
God bless your hustle God bless you
No matter where you from you dey go far
Even if you come from the slum you
[Hook: MikeB]
Everyone in the struggle, eh
Everyone in the hustle eh, eh
No matter the problem, the father is watching
No matter the problem, the father is loving
One love for my for my people them
One love for my for my people them
One love for my for my people them
One love for my for my people them
He's got the love in me, hosanna
I walk around singing hosanna
One love for my for my people them
One love for my for my people them",rb,One Love,0.9,0.6,2018
259,Sonta,"[Verse 1]
At this point, I know you know that you fucked it up
So you want me back, but you stuck with her
Your friends say that you dumb for letting me go
So now you know that my next nigga lucking up
I really tried
Those tears I cried
When you wiped my eyes
You still lied
Straight to my face
And damn, you ain't even blinked twice
So how does it feel to lose your wife just for one night?
Tell me, how does it feel to know that another nigga getting my time?
You sending subliminals, hoping I'm missing you
To answer the question, I'm not
At first just a little, but that I realized
Somebody want the love that I got

[Chorus]
You thought I'd never give you a taste of your own medicine, so I'll up the dosage
Thought that I'd never leave you, so since you acting so shocked, I'm gonna up the voltage
I gave you all of my love
And you gave me half of yours
So when I put no one above
I'm no longer yours no more
[Verse 2]
You really don't know how it feels
To be with someone who just can't keep it real
All of these niggas that be in my DM
I got them so infatuated
I'm on your mind from the A.M. to P.M
Don't worry, baby, just be patient
All of the shit that I got up my sleeve
It's gon' be premeditated
I know it's gon' be hard to swallow
I hope that you drink it straight and don't chase it
I know you can't take it
I'm up for the taking
I gave you my heart and you promised that you wouldn't break it

[Chorus]
Thought I'd never give you a taste of your own medicine, so I'll up the dosage
Thought that I'd never leave you, so since you acting so shocked, I'm gonna up the voltage
I gave you all of my love
And you gave me half of yours
So when I put no one above
I'm no longer yours no more",rb,Medicine Remix,-0.5,0.6,2018
260,Blood Orange,"[Verse]
Choose your hair and choose to get off
Waste your time and pretty the thoughts
Nothing is forgiven, black skin and my rhythm
And you know that it's all at a cost
Find a means to drive away grief
Choose your sex to find a relief
Nothing is forgiven, black skin and my rhythm
And you know that it's all at a cost

[Instrumental Interlude]

[Verse]
Choose your hair and choose to get off
Waste your time and pretty the thoughts
Nothing is forgiven, black skin and my rhythm
And you know that it's all at a cost
Find a means to drive away grief
Choose your sex to find a relief
Nothing is forgiven, black skin and my rhythm
And you know that it's all at a cost",rb,Minetta Creek,-0.7,0.4,2018
261,Drew Kennett,"Sometimes I find myself thinking in two
Then I feel stupid but what can I do
I don’t know where to begin
They tell me that I’m white Asian
Half and half, Yin yang, Gold Rings
Don’t belong to no gang
It’s insane, No change
Identity is trained
I’m on this train
It’s all a game
On this shit, we exist
With these fists, I resist
This double consciousness
It’s what it is
People tell me I white pass
Why then, do they have to ask?
What are you?
What are you?

What are you as if the you
That they knew wasn’t true
As if the ambiguity of my skin was a clue
About what it means to be drew
The resilience of a zillion ants
Girl do your thing, do your silly dance
Stay up young killa it too shall pass
As I’m spitting this shit up in Wilson’s class
If you don’t know better know it fast
Race is a fake don’t believe they ass",rb,Yin or Yang,-0.6,0.5,2018
262,Son Little,"[Verse 1]
I can see you baby, see you all around
And I'm leaning baby, but I ain't falling down
And I want you, I want you, I want you, to know
You can call on me, any day

[Chorus]
You can call me Sunday, Saturday, today
You ain't gotta go to work, you can stay right here and play
Oh, listen to the lightning, thunder, and rain
Come on, so exciting, so glad that you came
La la, la la, la la
Oh, listening to the lightning, thunder, and rain
Come on, so exciting, so glad that you came

[Verse 2]
Hey I miss you baby, now I'm so far away
Bet I would go crazy, 'cept I been that way
And I need you, I need you, I need you, I know
Since we don't have the time, gotta make it babe
[Chorus]
You can call me Sunday, Saturday, today
You ain't gotta go to work, you can stay right here and play
Oh, listen to the lightning, thunder, and rain
Come on, so exciting, so glad that you came
La la, la la, la la
Oh, listening to the lightning, thunder, and rain
Come on, so exciting, so glad that you came

[Bridge]
La la la da da, ohoho
La la la da da, ohoho
La la la da da, ohoho
La la la da da, ohoho

[Instrumental Outro]",rb,Letter Bound,0.9,0.6,2017
263,BKTHERULA,"[Verse 1]
I'm messed up in the mental
All those signs I sent you, of my getaway
Don't think you comprehend it
Tired of putting on a face
I, don't like it here i meant it
The cruelty of this place kills people
It kills me too
Like a break kills love
Do you want me to
Express my emotion
Show you my devotion
Act upon my motion
Got me feeling blue
It's true
I think it was too soon
Sad to say i'm through, i'm through
But stars can't show without darkness
Grass can't grow without rain
I'm moving but my mind is unconscious
How many more breakdowns till my heart goes insane
How many more heartbreaks till my soul wants a break
How many more, how many more?
1234
Stars can't show without darkness
Grass can't grow without rain
How many more?
1234",rb,Coma,-0.8,-0.4,2017
264,Champaign,"I've slept with Mystics
And lunched with Saints, yes, I have
Conversed with Rebels, yeah
And laughed with pain

I've danced with Artists
And I've played for Kings
Sat with Jews that make the news
That love to sing

Looking for another situation
Over matter, over mind
This is my invitation
To another place, another time

Capture the moon tonight
And take the stars and tie up the light
I'm gonna capture the moon tonight
And steal the night away

I've shared with Demons
And drank with Sheiks, yes, I have
And sometimes I'm wild, yeah
And sometimes I'm mildly asleep
I've danced with Artists
And I've played for Kings
Sat with Jews that make the news
That love to sing

I'm looking for another situation
Over matter, over mind
This is my invitation
To another place, another time

Capture the moon tonight
And take the stars and tie up the light
We're gonna capture the moon tonight
And steal the night away, yeah

Capture the moon tonight
And take the stars and tie up the light
We're gonna capture the moon tonight
And steal the night away, hey
Hey, hey

Yeah!

Capture the moon tonight
And take the stars and tie up the light
We're gonna capture the moon tonight
And steal the night away, yeah
Capture the moon tonight
(We'll capture the moon)
And take the stars and tie up the light
(Come with me, my baby)
We're gonna capture the moon tonight
And steal the night away, yeah...",rb,Capture the Moon,0.7,-0.3,1984
265,Girlish,"[Verse 1: Kevin Moody]
What happened to the time when things were all within my reach?
How long before I carry on, instead of make believe?

[Verse 2: Alex Perdomo]
I can't lose myself
I'm tryna make sense
Where did I go wrong? It's so hard to pretend

[Pre-Chorus: Alex Perdomo & Kevin Moody]
Maybe I should wake up
Maybe I should wake up
Do I seek redirection? Is it the question to ask?
Should I face the facts?

[Hook: Alex Perdomo & Kevin Moody]
Let it all go by
Maybe it'll be alright
I don't wanna let myself down

Do I let it all go by?
Maybe it'll be alright
(Alright, alright)",rb,Blur,-0.4,0.7,2019
266,Whitney Houston,"[Verse 1]
If I changed my mind
If I changed my faith
Every time a stop light signaled
Each time I made mistakes
I don't think that I
Would be where I am today
I live my life without regrets
What you see is
What you see is
What you see is what you get
And I'm

[Chorus]
Unashamed of the life I lead
Unashamed of the strength on my knees
Of choices I've made
Of the love that I've saved
Of the things I've done
My belief in the One
Unashamed of the words of my friends
I know who they are
Make mistakes, make amends
Follow my instincts, my star
On my sleeve I wear my heart
Unashamed
[Verse 2]
Adding up my life, it totals all my dreams
I'm counting all my blessings
And the gifts I have received
Still there's always someone
Something to overcome
Took all my life to understand
That I am what I am, who I am
Unashamed

[Chorus]
Unashamed of the life I lead
Unashamed of the strength on my knees
Of choices I've made
Of the love that I've saved
Of the things I've done
My belief in the One
Unashamed of the words of my friends
I know who they are
Make mistakes, make amends
Follow my instincts, my star
On my sleeve I wear my heart
Unashamed

[Bridge]
Do you
Do you want to know how it goes?
Do you want to control how I feel?
Do you want to stay in my life?
Then listen here, and listen good
You got to get it
Got to get it
Got to get it right!
Unashamed
[Chorus]
Unashamed of the life I lead
Unashamed of the strength on my knees
Of choices I've made
Of the love that I've saved
Of the things I've done
My belief in the One
Unashamed of the words of my friends
I know who they are
Make mistakes, make amends
Follow my instincts, my star
On my sleeve I wear my heart
Unashamed

[Outro]
Say what you want",rb,Unashamed,0.8,0.3,2002
267,Micah Kesselring,"[Verse 1]
Eliza won't you tell me true
What ever has gone sour in you?
Where is the girl that I once knew?
Eliza, I beg of you
Tell me it isn't true

[Verse 2]
Sixteen years and several days
I've watched you as you've grown astray
So wild and foul
Unruly, untamed
Not as how you were raised and now you are going away

[Spoken Word Bridge]
Eliza's entire life was packed into a bag that night. Everything unimportant left behind. She'd departed for a place perched high above a glacial plane: The Athеns Asylum for the Clinically Insane. It looked likе some sort of castle or prison from your dreams. The type that wakes you up in the middle of the night with sweat and screams. Eliza's heart sank. She panicked and cried. She begged not to be locked away on the other side. But before she knew it, so suddenly, so quick, the nurse shut the door and it sealed with a click
She sobbed for three years 'til her tear well ran dry. And then she conjured up a plan to make an escape for it that night. So she slipped out the window, past the spring, lover's lane. She was almost home free 'til a search light hit her face

[Verse 1]
Eliza won't you tell me true
What ever has gone sour in you?
Where is the girl that I once knew?
Eliza, I beg of you
Tell me it isn't true
[Verse 3]
Eliza fell, Eliza swore
Her sleeping gown was muddied and tore
And they dragged her down to the basement
A lobotomy was performed
And Eliza was no more

[Outro]
Eliza
Eliza
Eliza
Eliza",rb,Eliza Evilsiza,-0.1,0.7,2021
268,Keke Palmer,"[Intro]
Two up
Fuck who up?
I was sitting in the coup, watch the bitch pull up
Hate a nigga think he slick, bitch rick ruler
Tell her, if she tag me again she gon' see thriller

[Chorus]
You say that you promise to love me, love me
That's what you said
But I see your shawty all on my IG
She just play, play
If I didn't have so much going for me (for me)
I'd fuck you up for this jealousy
Bitch, don't let this TV make you think that you know me

[Verse 1]
Chi-Town, south side, Mudville; Bitch, what's good?
(What I'd do)
I don't have to twist no fingers, just know I'm good
(What I'd do)
You betta get beside her 'fore you catch me in a lineup
Tied up in a case I ain't got no business involved
(All because you in your feelings that we ain't what we were)
So tired of nigga's appetite
Always wanna share the spotlight
My type is them boys that got a little street life
I could still find little bitches same time, give her that love
But nigga granted, I let you get up in the panties
You panicked, guess I'm moving on, you can't stand it
Fuck a virgo over one time, I leave you stranded
I'm passed it, ain't no hard feelings at all
[Chorus]
You say that you promise to love me, love me
That's what you said
But I see your shawty all on my IG
She just play, play
If I didn't have so much going for me (for me)
I'd fuck you up for this jealousy
Bitch, don't let this TV make you think that you know me

[Verse 2]
I know you ain't into her
(I know you ain't into her)
But she is the best option you could grab
Your insecurities have been revealed but you're not saying a thing (a thing)
No need to speak
She know you hitting my phone?
So sick, nigga please, what is it you want?
If you're taking her away (on vacation)
Then there ain't no need in texting me
I know she a thing for the thirsty
She gon' be the first one to let that slip
Tell that bitch don't come around here unless she ready for the shit
She ain't been on before

[Chorus]
You say that you promise to love me, love me
That's what you said
But I see your shawty all on my IG
She just play, play
If I didn't have so much going for me (for me)
I'd fuck you up for this jealousy
Bitch, don't let this TV make you think that you know me
You say that you promise to love me, love me
That's what you said
But I see your shawty all on my IG
She just play, play
If I didn't have so much going for me (for me)
I'd fuck you up for this jealousy
Bitch, don't let this TV make you think that you know me",rb,Jealous,-0.6,0.5,2016
269,SWV,"[Intro]
Hey baby
(I'm so in love)
I've had this feelin' for you for such a long time
I just wanted to show how I feel inside
(You are the only one)
And you're the only person who can help me release it
(I'm so in love)
(I'm so in love)
So let me hit you off with this nice and slow daddy

[Verse 1]
Love is come and go
But now it's here to stay
You made me so happy, the day you came my way
Every time I'm with you
I love you more and more
Cause you're the man, cause you're the man that I adore
I'm so in love
With you
Taj and Lelee help me sing it
[Chorus]
I'm so in love with you
Don't you know you are the only one for me
I'm so in love with you
Don't you know you are the only one I need

[Verse 2]
(I-I)
I can't get enough of you
I love whatcha do to me
You treat me like a lady
And you're sensitive to all my needs
So don't ever go nowhere
I don't know what I'd do
Please stay with me for ever
Because I'm so in love with you - yeah yeah
I'm so in love
With you
I'm so in love

[Chorus]
I'm so in love with you
Don't you know you are the only one for me
I'm so in love with you
Don't you know you are the only one I need
[Bridge]
I love the way you caress my body
The way you kiss me ooh
The way you touch me
I love it when you squise me
That's why I'm so in love with you
I can't get enough of you
I want more and more everyday
I'm strung out on you baby
I love you so much

[Chorus]
I'm so in love with you
Don't you know you are the only one for me
I'm so in love with you
Don't you know you are the only one I need",rb,Im So In Love,0.9,0.6,1996
270,Boyz II Men,"[Intro]
Hooo ooh ooh ooh yeah yeah yeah

[Verse 1: Nathan]
I'm telling the world here and now
That I'm gonna love you and love you
I take this vow
You captured my heart
So long ago
Still there are some critical things
That you should know
Yeah yeah yeah

[Chorus]
Do I give all I have
To be now and forever your man?
Do I take you to be
Without question the woman for me?
Do I promise you? I do
Do I promise you? I do, I do
[Verse 2: Shawn]
This love has been worth, worth waiting for
'Cause love doesn't matter to me if its not yours
As we become one through and through
I dedicate all of my life to loving you
Yeah yeah yeah

[Chorus]
Do I give all I have
To be now and forever your man?
Do I take you to be
Without question the woman for me?
Do I promise you? I do
Do I promise you? I do, I do

[Bridge]
To have and to hold, while passions unfold
I promise a life you won't regret
For better or worse
No one can reverse the way that I felt since we met
And you ain't seen nothing yet

[Chorus]
(Girl) Do I give all I have to be now and forever your man?
Do I take you to be, without question the woman for me?
Do I swear on my life we'll be happy as husband and wife?
Do I promise you? (Promise)
Do I promise you? (Promise you, baby)
Do I promise you?
I do
Do I promise you?
I do
[Outro]
I do...I do...I do...I do
I'm tellin', I'm tellin', I'm tellin' the world
I do...I do...I do...yeah yeah yeah
Do I...?
I do, baby
I'm gonna marry you, wanna make you my wife",rb,I Do,0.9,0.7,2000
271,Jodeci,"[Intro: K-Ci]
Oh oh
Oh oh oh, woo
Forever, forever, forever

[Verse 1: K-Ci]
So you're having my baby
And it means so much to me
'Cause all of my life
You have been my biggest dream
You can have all I own
My new house, my car, here's my keys
It all means nothing
When it comes to you and me

[Pre-Chorus: Jodeci & K-Ci]
You and I
Would never fall apart, yeah
You and I
Said, we knew right from the start, lady, baby
The day we fell so far in love
And now I'm not so alone, feelings are strong
And my dreams are my reality

[Chorus: Jodeci & K-Ci]
Forever my lady (Ooh yeah)
It's likе a dream (Ooh)
I'm holding you close
You're keeping mе warm (Ooh)
If this is ecstasy
(Forever my lady)
Forever my lady
I say just what I mean
(And I know, I know)
Forever and ever
I pray is what I see
(Yes, baby)
[Verse 2: K-Ci]
I can't keep telling your friends
That you had a lot of plans
Whatever you choose to be
I swear I'll be your biggest fan
If you should ever leave me
Tell me where would I go
What's the meaning of a movie
When the star is not at the show? Oh

[Pre-Chorus: Jodeci & K-Ci]
You and I
Would never fall apart, baby, yeah yeah
You and I
Said we knew right from the start, yeah, baby, hey
The day we fell so far in love
We fell in love, so far
Now I'm not so alone, feelings are strong
And my dreams are my reality, yeah

[Chorus: Jodeci & K-Ci]
Forever my lady
(Forever my lady)
It's like a dream
(And you know, you know)
I'm holding you close
(Yes you are)
You're keeping me warm
If this is ecstasy
(Forever my lady)
Forever my lady
(Yeah, yeah, yeah)
I say just what I mean
(I say just what I mean, yes I do)
Forever and ever
(Oh, oh yeah)
I pray is what I see
(I pray every night)
[Bridge: Jodeci, K-Ci & JoJo]
You and I
Will never fall apart, no no
You and I
I say we made it
And I say we made it from the start
The day we fell so far in love
And our baby is born
So healthy and strong
Now my dreams are reality
Yeah, yeah, yeah

[Chorus: Jodeci & K-Ci]
Forever my lady
(Forever my lady)
It's like a dream
(I can't believe it)
I'm holding you close
You're keeping me warm
(I said I just can't believe it)
If this is ecstasy
Forever my lady
(Chills run up and down my spine, baby)
I say just what I mean
(I just can't, I just don't know what I'm gonna do)
Forever and ever
(Hey oh oh)
I pray is what I see
(Said I pray every night, baby)
Forever my lady
(And every day of the week)
It's like a dream
(Yeah yeah)
I'm holding you close
You're keeping me warm
(Keeping me warm)
If this is ecstasy
(You're having my baby)
Forever my lady
(And I love you, baby)
I say just what I mean
(Can't you see the smile on my face, baby?)
Forever and ever
(Ooh yeah)
I pray is what I see
[Outro: Jodeci, K-Ci & JoJo
My, my, my heart belongs to you, baby
Will you pray for me, too?
My heart belongs, my heart belongs to you
Because I love you
I'll be holding you tight through the night
We don't have to fuss and fight, it's alright
With my arms open wide, yeah, yeah
I'll be holding you tight through the night
We don't have to fuss and fight, it's alright
You know I love you, baby
Words just can't describe the way I feel for you
Forever my lady, forever my lady
And you know, you know, know know know, yeah
Yes I will, yes I will
He said he'll pay your rent, baby
But I promise I'll give you every cent
All my money, all my money, all of my time
Most of all, my love, baby
'Cause you're forever mine, oh oh oh oh, yeah
I don't know what to say
Nothing but forever my, my, my, my, my, my, my, my
My, my, my, my, my, my, my, my lady
Ooh yeah, yeah, yeah, yeah yeah, yeah, baby baby
Ba-ba-ba, zoo-dip-doo-doo
Ba-ba-ba, zoo-dip-doo-doo
Ba-ba-ba, zoo-dip-doo-doo
Zoo-doo-doo, doo-doo-doo, doo-doo-doo, doo-doo-doo, doo-doo-doo
Ba-ba-ba, zoo-dip-doo-doo
Ba, zoo-dip-doo-doo",rb,Forever My Lady K-Ci’s Drum,0.7,0.8,1991
