,artist,lyrics,tag,title,x_coordinate,y_coordinate,year
639,ATRA$HAD,"[Intro - ATRA$HAD]
(Love me more)
(Love me less)

[Verse 1 - ATRA$HAD]
Love me more, or
Love me less, but
She'll love me more
If I smoke cigarettes
You're on my mind
Stuck in my system
My visions blurry
But the feelings uplifting

[Chorus - ATRA$HAD]
Drugs and alcohol
They all want it too
They will never understand the feelings I have for you
Everybody's looking for that special someone
Girl your love is like a drug and I can't get enough
[Post-Chorus - ATRA$HAD]
And I just can't get enough (huh)
And I can't get enough
And I just can't get enough (uh)
And I just can't get enough (uh huh-uh)
And I just can't get enough

[Verse 2 - Andre]
Just got back from a summer trip
Felt so great, now my life feel like a sunk ship
As I go deeper and deeper 'till I can't feel shit
Not like anybody won't fuck with me when I can't quit
And no-show never miss
The flow switch hitting harder than the bass
Bumping on a park bench
Light a joint and pass it over just so I can feel shit, feel this
Now I come up to anybody and listen what they say
And saying whoa shit, can't do it like this
Writing lyrics I'm getting them to recite this
So many things that be fucking up my brain but despite this
You see the intellect see the worth I'm with my brightness
Shining like the light had to turn one on just to write this
Shining like the light but it's no need to light it to like this
If you try to take a hit at me just know you might miss
Master duck a motherfucker this is Andre, bitch
[Chorus - ATRA$HAD]
Drugs and alcohol
They all want it too
They will never understand
The feelings i have for you (And I just can't get enough-)
Everybody's looking for that special someone
Girl your love is like a drug and I can't get enough

[Outro- ATRA$HAD & Maddie Vera]
(They all want it too) (oh-ooh)
(And I just can't get enough) X13
(Oh ill come back to you)
Ok I'm ready
Ill come back to you",pop,Drugs N alcohol URLUVISLIKADRUG,-0.6,-0.1,2021
640,Russ Taff,"Ninety feet tall and nine feet wide
Solid gold - ""It must be a god!""
They were told
""When you hear the music play
Fall on your knees and begin to pray""
They were told
But when the trumpet sounded
The whole world bowed
Three men stood there all alone
They said

Chorus:
Not gonna bow to your idols
Not gonna bow, oh no
Not gonna bow to your idols
I won't bow down

All Bobby wanted was just to fit in
To be accepted he must act like them
He said ""No!""
""Everybody does it! So, what's the fuss?
Come on, Bobby, won't'cha be like us?""
He said ""No!""
And when the pressure came
He watched them bow
Bobby stood there all alone
He said
Repeat Chorus

We don't have to give in to it
We can choose to go against the crowd",pop,Not Gonna Bow,-0.5,0.3,1985
641,KIDZ BOP Kids,"Don't look at me

Every day is so wonderful
And suddenly it's hard to breathe
Now and then I get insecure
From all the pain, feel so ashamed

I am beautiful no matter what they say
Words can't bring me down
I am beautiful in every single way
Yes, words can't bring me down, oh no
So don't you bring me down today

To all your friends you're delirious
So consumed in all your doom
Tryin' hard to fill the emptiness, the piece is gone
Left the puzzle undone, ain't that the way it is?

'Cause you are beautiful no matter what they say
Words can't bring you down, oh no
You are beautiful in every single way
Yes, words can't bring you down, oh no
So don't you bring me down today
No matter what we do
No matter what we do
(No matter what we say)
No matter what we say
(We're the song that's outta tune)
(Full of beautiful mistakes)

(And everywhere we go)
And everywhere we go
(The sun will always shine)
The sun will always, always shine!
(But tomorrow we might awake on the other side)

'Cause we are beautiful no matter what they say
Yes, words won't bring us down, oh no
We are beautiful in every single way
Yes, words can't bring us down, oh no
So don't you bring me down today

Don't you bring me down today
Don't you bring me down today",pop,Beautiful,-0.6,-0.3,2003
642,Fond Memory Vacation,"[Verse 1]
True love will find you in the end
You'll find out just who was your friend
Don’t be sad, I know you will
But don’t give up until
True love will find you in the end

[Verse 2]
This is a promise with a catch
Only if you're looking can it find you
‘Cause true love is searching too
But how can it recognize you
Unless you step out into the light, the light
Don’t be sad, I know you will
But don’t give up until
True love will find you in the end",pop,True Love Will Find You In The End Cover,0.7,-0.2,2021
643,Vaughan Penn,"Hey, Hey
Hey, Hey
Who's that messin' with your mind?
Who's that playin' with your head?
Who's that screwin' up your life?
Who's that sleepin' in your bed?
Selfless martyr
He steals or barters what he needs
But you are smart enough to see

[Chorus:]
Valerie, don't believe him anymore
Your destiny gives you a reason for walkin' out that door
For walkin' out that door
For walkin' out
Hey, Hey
Where did all the happy times go?
Where's the love you dreamed about so?
Trust is somethin' hard to find ya know
But it's somethin' you can't live without though
He's a lucky charmer/ Made of armor for a fool
But your love for him was true/ Valerie, don't believe him anymore
His vanity one day will deceive him and even up the score
[Chorus]

Bridge: Get off of your knees and dry your eyes
Cause you always said self-pity was somethin' that you despised
Hear what I'm sayin' to you
Hey Valerie, don't believe him anymore
Your destiny gives you the freedom for walking out that door
For walkin' out that door
For walkin' out that door
Hey Valerie, don't believe him
Valerie, don't believe him anymore",pop,Valerie,-0.3,0.6,2015
644,CAPSULE,"There is clarity
Peace and security
Follow you around the world, gotten in something
So near and yet so far
God knows where we are
Show us a better way
To a brighter day

Looking through the eyes of love
You know the world may seem a better place
And yet, the moment that you realize
There's so much pain before your very eyes

Never did my dreams come true
There wasn't anything that I could do
Until I cast my gaze up to the skies
And saw in truth you opened up my eyes

There is clarity
Peace and security
Follow you around the world
Gotten in something
So near and yet so far
God knows where we are
Show us a better way
To a brighter day
Teach us to love
Because we're searching for the Son
You are the reason
Though our world is coming down, don't hide away
The reason we are here, we need you with us
And to guide us again (in peace)

You make me
Completely and generous (you are the reason)
Just wait a little while (you are the reason)
With your pleasant smile
I want to love you right
Stand up alone and fight
Be by your side
The truth inside

Never did my dreams come true
There wasn't anything that I could do
Until I cast my gaze up to the skies
And saw in truth you opened up my eyes

There is clarity
Peace and security
Follow you around the world, gotten in something
So near and yet so far
God knows where we are
Show us a better way
To a brighter day
Teach us to love
Because we're searching for the Son
You are the reason
Though our world is coming down, don't hide away
The reason we are here, we need you with us
And to guide us again (in peace)

You make me holy
Completely and generous
Just wait a little while (you are the reason)
With your pleasant smile
I want to love you right
Stand up alone and fight
Be by your side
The truth inside

There is clarity
Peace and security
Follow you around the world, gotten in something
So near and yet so far
God knows where we are
Show us a better way
To a brighter day

There is clarity
Peace and security
Follow you around the world, gotten in something
So near and yet so far
God knows where we are
Show us a better way
To a brighter day
Teach us to love
Because we're searching for the Son
You are the reason
Though our world is coming down, don't hide away
The reason we are here, we need you with us
And to guide us again (in peace)

You make me holy
Completely and generous
Just wait a little while (you are the reason)
With your pleasant smile
I want to love you right
Stand up alone and fight
Be by your side
The truth inside",pop,You are the reason,0.8,0.2,2007
645,Jump5,"(suddenly your mind is photographic..)
You know that I, I'm the last thing You expected

You've seen my smile, took Your heart by surprise
Its like magic, suddenly Your mind is photographic
You can see me right by Your side

Right out of nowhere You put me in the picture
Its looking like we could belong this way
Right from the moment You put me in the picture
Everyday has been a, a blue sky kind of beautiful day

You've got me, yeah, I'm right there in Your pocket
And I hold You close to my heart
Yeah, I admit there's been a little shift in the way I view things
Now I see what Your true colors really are

(chorus)
Every flash of inspiration
Everything has changed inside my world
As I always pictured it could be
Taking my sweet time
Keeping my heart mine
Then You walked away
And I heard You say
Smile for the camera
(chorus)",pop,Put Me in the Picture,0.5,-0.4,2002
646,From Aphony,"Do you remember the time?
We were sitting in that blood stained room for you?
And you turned to me, and you said...
How broken bones, they turn you on, but i ain't got shit, so don't turn to me anymore

Hold up tight
Check me out one more time

Everytime you look this way, i just can't take anything....anymore",pop,Love by Way of Hollywood,-0.3,0.6,2005
647,"Love, Alexa","[Intro]
Ah-oh (ah-oh)
Ah-oh (oh)

[Verse 1]
To think I almost built four walls around this
I was always waiting on a goodbye kiss
Was I just stuck in slow motion waiting for permission?
You used your words as a weapon, it taught me a lesson
So, thanks for reminding me

[Chorus]
I've got something inside of me
Shining, radiates off of me
Always been mine
I won’t let anyone take that away from me

[Verse 2]
Showed myself out of your apartment
Could it be different?
I still think about it
We had to go through the motions, could not have predicted
That you’d wanna be friends
Now I’ll offer forgiveness
But if you’re listening
[Chorus]
I’ve got something inside of me
Shining, radiates off of me
Always been mine
I won’t let anyone take that away from me
I’ve got something untouchable
It’s not, it’s non negotiable
Always been mine
I won’t let anyone take that away from me

[Bridge]
Ah-oh (ah-oh)
Ah-oh (ah-oh)
And I need to be who I am more than anything

[Chorus]
I've got something inside of me
Shining, radiates off of me
Always been mine
I won’t let anyone take that away from me
I’ve got something untouchable
It’s not, it’s non negotiable
Always been mine
I won’t let anyone take that away from me

[Outro]
Ah-oh (ah-oh)
Ah-oh (oh)",pop,Always Been Mine,-0.5,0.4,2021
648,Indigo De Souza,"[Verse 1]
When am I gonna get out of bed
Like everybody else does, everybody else does?
When am I gonna get a better head
Like everybody else does, everybody else does?
When am I gonna go back to school
Like everybody else does, everybody else does?
When am I gonna start being cool
Like everybody else is, everybody else is?

[Chorus]
Now that everyone's gone, I can tell you the truth
I don't love you, I like you
Now that everyone's gone, I can tell you it hurts
Honey, I am just like you

[Verse 2]
When am I gonna find a better man
Like everybody else does, everybody else does?
When am I gonna follow through with my plans
Like everybody else does, everybody else does?
When am I gonna find a better man
Like everybody else does, everybody else does?
When are you gonna take off your pants
Like everybody else does, everybody else does?
[Chorus]
Now that everyone's gone I can tell you the truth
I don't love you, I like you
Now that everyone's gone, I can tell you it hurts
Honey, I am just like you",pop,Take Off Ur Pants,-0.6,-0.1,2018
649,Aesthetic Pleasure,"Let`s can lost together feel so survive
As I walk forever in these daydreams
And I feel alive that is why alright
Till you realize this is long paradise
 
Sing me a song – this is where I`m belong
Where I`m belong, Where I`m belong
We were so young, So let`s stay strong
Let`s stay strong
And carry on
 
Lift in, lift in, lift in me higher brows
Lift in, lift in, lift in to better sounds
Lift in, lift in, lift in me higher brows
Lift in, lift in, lift in to better sounds
 
Sing me a song – this is where I`m belong
Where I`m belong, Where I`m belong
But we were so young, So let`s stay strong
Let`s stay strong
And carry on
Lift in, lift in, lift in me higher brows
Lift in, lift in, lift in to better sounds
Lift in, lift in, lift in me higher brows
Lift in, lift in, lift in to better sounds

To better sounds, to better sounds
To better sounds, to better sounds
To better sounds, to better sounds
To better sounds, to better sounds",pop,Lost,0.6,-0.2,2018
650,Ben Kessler,"[Verse 1}
Already used to this silence, my words never sound right
Said you woke up too early, but you've been up all night
I'm moving half across the country
You shouldn't feel like crying, I'm trying
To tell you not to worry
Your memory's not dying (not dying)

[Chorus]
Standing in your elevator
Staring at your phone feels like forever
I know you won't ask if it makes you feel better
If I love you now, I'll love you later

[Verse 2]
Wanna see the world without you by my side
All these feelings cut too deep to have a place or time
Put this moment in a picture frame
Put your flower on my windowpane
Pretend it's the same
They say growing up has growing pains
I finally know what that means (that means)
[Chorus]
Standing in your elevator
Staring at your phone feels like forever
I know you won't ask if it makes you feel better
If I love you now, I'll love you later

Oooo (If I love you now, I'll love you later) Ooooo

[Chorus]
Standing in your elevator
Staring at your phone feels like forever
I know you won't ask if it makes you feel better
If I love you now, I'll love you later

Oooo (If I love you now, I'll love you later) Ooooo
Oooo (Wishing I could stay right now) Ooooo (If I love you now)
[?]",pop,Love You Now Love You Later,-0.6,-0.1,2021
651,Madness,"Humble thyself humble thyself and ye shall be exalted
Lars porsena of crucium by the nine gods he swore
Humble thyself and ye shall be exalted
You have all the members of the body use them wisely
That the great house of Tarquin should suffer wrong no more
By the nine gods he swore it and named the trysting day
Bade his messengers ride forth east and west and south and north
To summon his array you have all the members of the body use them wisely
Into the valley of death rode the six hundred

Wriggles from his captor's arms
Mr.Speaker gets the word
Running now from the alarms
Speak his mind free as a bird

Free now to roam around
Stand up straight when he quotes
Spread the word that he has found
Books of verse and scribbled notes

Mr.Speaker gets the word
To tell the secrets he has heard
Speaks so fast his words are slurred
Mr.Speaker gets the word
Stands up straight outside my door
I bring you now the words I've learned
Whom it may concern senor
Tell my friends I have returned

Mr.Speaker gets the word
To tell the secrets he has heard
Speaks so fast his words are slurred
Mr. Speaker gets the word

Excitement rages through his brain
Stirred and stirred throughout the years
Not enough time to explain
Eyes of madness eyes of fear

Making space from Colney Hatch Lane
Just some poetry my friend
Scuttles pass my window frame
Vanishes right round the bend

Mr.Speaker gets the word
To tell the secrets he has heard
Speaks so fast his words are slurred
Mr.Speaker gets the word",pop,Mr Speaker Gets The World,0.6,0.8,2015
652,Wild Beasts,"Hot to the touch when I
Want you too much to bear
It hurts right there
Crushed in your clutch
But yer burping me up
Like a poster love me like your supposed to

Catherine wheel, you spit and you reel
Catherine wheel you're making me feel (hot hot hot) lost
(Such a hot hot hot touch) so lost
Catherine wheel, you spark and you zeal
Catherine wheel It's making me feel (hot hot hot) lost
(Such a hot hot hot touch) and gosh

It's not love as such
But it's more than enough
To hide us before the light finds us
Used as a crutch
I'm too soft you're too tough
But it suits us so that the light don't delude us
Catherine wheel, you spit and you reel
Catherine wheel you're making me feel (hot hot hot) lost
(Such a hot hot hot touch) so lost
Catherine wheel, you spark and you zeal
Catherine wheel it's making me feel (hot hot hot) lost
(Such a hot hot hot touch) and gosh

Hot to the touch when I want you too much to bear
Oh it hurts right there",pop,Catherine Wheel,-0.2,0.6,2011
653,JP Thornewell,"[Chorus]
Couldn't see this any other way around
When I told you how I felt you saw us going down
Down (Down), down (Down)
Radio the tower, tell 'em mayday, mayday
We going down, down, down
We going down, down, down
Ain't no other way around
Ain't no other way around

[Verse 1]
Know this isn't what you expected
Know I did you wrong, now you felt disrespected
Lookin' through my phone like, who are these girls you've been textin'?
Hate for you to see it, but those my ex's
Know they feel my energy, I'm not restin'
Know they see me now yeah, I've been flexin'
'Bout to take it out of here and see you on the West end
I'ma see you at the West end
Text my phone one time, you can bring your best friend
Yeah, you can bring a best friend
Real good time, lot of dope with my best friends
[Chorus]
Couldn't see this any other way around
When I told you how I felt you saw us going down
Down (Down), down (Down)
Radio the tower, tell 'em mayday, mayday
We going down, down, down
We going down, down, down
Ain't no other way around
Ain't no other way around

[Verse 2]
We pickin' it up just to put it down again
I don't think I'm learning now, go ahead and bring your friends
I can't wait to pull up in the brand new Benz
We've been out here workin' on it
We're just tryin' to make our ends
Zip it like Ziplock, our lips locked
Everything that I've been doing now and I can't make this shit stop
I've been rollin' with your bitch and we've been in the whip now
We've been in the whip now

[Chorus]
Couldn't see this any other way around
When I told you how I felt you saw what is going down
Down (Down), down (Down)
Radio the tower, tell 'em mayday, mayday
We going down, down, down
We going down, down, down
Ain't no other way around
Ain't no other way around",pop,Mayday,-0.1,0.7,2018
654,Kim Sturre,"[Verse 1]
I have no idea how all these people see me
Do they think I'm kind, do they think I’m sweet?
All these human beings with their own opinions
Why do I let it keep bothering me?

[Verse 2]
It tries to make me feel insecure
In this oh so messed up world
I know my skin's thicker than that
But baby what you're looking at

[Chorus]
I’m stronger than I've been before
Never feel helpless anymore
Never cried a tear for you
I've never been so, so brand new

[Verse 3]
I know they're gonna talk their talk about it
About the fact that I finally feel free
Can't they just understand this one thing?
That this is the only way I'm gonna see me?
[Verse 4]
You are never gonna hurt me back
'Cause I know I'm stronger than that
So come and try to bring me nasty words
It’s nothing like I’ve ever heard

[Chorus]
I'm stronger than I’ve been before
Never feel helpless anymore
Never cried a tear for you
I've never been so, so brand new

So brand new
So brand new

[Chorus]
I'm stronger than I've been before
Never feel helpless anymore
Never cried a tear for you
I’ve never been so, so brand new

[Chorus]
I'm stronger than I've been before
Never feel helpless anymore
Never cried a tear for you
I've never been so, so brand new
So brand new
So brand new

So brand new",pop,Brand New,0.6,-0.2,2019
655,Tom Jones,"Nobody's fault but mine
Nobody's fault but mine
If I die and my soul be lost
Nobody's fault but mine

I said, ""I had mother who could pray
I had mother who could pray""

If I die and my soul be lost
Nobody's fault but mine, yeah
Oh mine, yeah now

I had mother who could sing
I had mother who could sing

If I die and my soul be lost
It's nobody's fault but mine
Nobody's fault but mine
Nobody's fault but mine

If I die and my soul be lost now
If I die and my soul be lost now
If I die and my soul be lost now
If I die and my soul be lost
Nobody's fault but mine",pop,Nobodys Fault But Mine,-0.6,-0.1,2010
656,Elliott,Feel this heaven pours over me carries me backwards as I await and then I feel im going back again and I feel this way found the river that covers me feel they talk with alarm just sirens born with faulty switches again found the river that covers me feel the river has run to cover your cost what ever the loss these days force the water over me blue line kerosene cleaner force the water over me two step dance hall leader force the water over me feel I can't stop dreaming force the water over me feel I can't stop breathing cool side carousel revolves and wash away this call feel this river all over me lily white lies like to form you wear your lie right on your coat these days feel im ready im coming down face down water filled breather feel im ready im coming down feel I can't stop screaming,pop,The Watermark High,-0.5,-0.4,1998
657,All Time Low,"[Intro]
What's up, you guys
We're ""All Time Low""
Thank you guys very much for being here
This is of course, our 'Unplugged' special on MTV
And we're gonna start you off with a new song
It's called ""Damned If I Do Ya (Damned If I Don't)""

[Verse 1]
I fought it for a long time now
While drowning in a river of denial
I washed up, fixed up, fixed up all my broken things
But you left me; Police-tape, chalk-line
Tequila shots in the dark scene of the crime
Suburban living with a feeling that I'm giving up
Everything for you

[Chorus]
Oh-oh-oh, how was I supposed to know
That you were oh-oh-over me?
I think that I should go (Go)
And something's telling me to leave but I won't
'Cause I'm damned if I do ya, damned if I don't
[Verse 2]
It took a lot to take you home
One stupid call and I end up alone
You're made up, dressed up, messed up plans I set in stone
But you made me do when I don't, like
Dancing in the alley with the street-rat night-life
Can't keep living with a feeling that I'm giving up everything for you

[Chorus]
Oh-oh-oh, how was I supposed to know
That you were oh-oh-over me?
I think that I should go (Go)
And something's telling me to leave but I won't
'Cause I'm damned if I do ya, damned if I don't

[Bridge]
Make a fool of myself when you hang around
When you're gone, I'm a match that's burning out
Could have been, should have done what I said I was going to do
But I never promised you

[Chorus]
Oh-oh-oh, how was I supposed to know
That you were oh-oh-over me?
I think that I should go (Go)
It never took a fool to see the things that I won't
'Cause I'm damned if I do ya, damned if I do ya
[Outro]
Oh-oh-oh, how was I supposed to know
That you were oh-oh-over me, I think that I should go
Something's telling me to leave but I won't
'Cause I'm damned if I do ya, damned if I d-d-d
Damned if I do ya, damned if I don't

Thank you",pop,Damned If I Do Ya Damned If I Dont Live From MTV Unplugged,-0.5,0.4,2010
658,Dua Lipa,"[Verse 1]
For all the times that you rained on my parade
And all the clubs you get in using my name
You think you broke my heart, oh boy, for goodness sake
You think I'm cryin' on my own, well I ain't

[Refrain]
And I didn't wanna write a song
'Cause I didn't want anyone thinking I still care
I don't, but you still hit my phone up
And baby, I'll be movin' on
And I think you should be somethin' I don't wanna hold back
Maybe you should know that

[Pre-Chorus]
My mama don't like you and she likes everyone
And I never like to admit that I was wrong
I've been so caught up in my job, didn't see what's going on
But now I know, I'm better sleeping on my own

[Chorus]
'Cause if you like the way you look that much
Oh baby, you should go and love yourself
And if you think that I'm still holdin' on to somethin'
You should go and love yourself
[Verse 2]
But when you told me that you hated my friends
The only problem was with you and not them
And every time you told me my opinion was wrong
And tried to make me forget where I came from

[Refrain]
And I didn't wanna write a song
'Cause I didn't want anyone thinking I still care
I don't, but you still hit my phone up
And baby, I'll be movin' on
And I think you should be somethin' I don't wanna hold back
Maybe you should know that

[Pre-Chorus]
My mama don't like you and she likes everyone
And I never like to admit that I was wrong
I've been so caught up in my job, didn't see what's going on
But now I know, I'm better sleeping on my own

[Chorus]
'Cause if you like the way you look that much
Oh baby, you should go and love yourself
And if you think that I'm still holdin' on to somethin'
You should go and love yourself
'Cause if you like the way you look that much
Then, baby, you should go and love yourself
And if you think that I'm still holdin' on to somethin'
You should go and love yourself",pop,Love Yourself Cover,-0.1,0.6,2016
659,Sui Zhen,"We would go there
Surfing, freely flowing
We would go there
Surfing away

Safari can't find the internet
Safari can’t find the internet
Safari can't find the internet
Safari can't find, can’t find, can't find, can't find

We would go there
Freely flowing, go there
Go there
We would go there
Freely flowing away

Safari can't find the internet
Safari can't find the internet
Safari can't find the internet
Safari can't find, can't find, can’t find, can’t find",pop,Safari,0.5,-0.3,2015
660,CKay,"[Intro: CKay]
(Yeah-yeah-yeah-yeah)
CKay, unle, ahh, yeah

[Verse 1: CKay]
My baby, my valentine, yeah
Girl, na you dey make my temperature dey rise
If you leave me, I go die, I swear
You are like the oxygen I need to survive
I'll be honest
Your loving dey totori me
I am so obsessed
I want to chop your nkwobi

[Pre-Chorus: CKay]
Ule, your body dey gbakam isi
Ule, open am make I see
Ule, nyem love nwantiti
Wey fit make a bad man sing ""Oh-ahh""

[Chorus: CKay]
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
[Verse 2: Joeboy]
Pounds and dollars I go spend for your head
Talk all they want, I don't care what they said
'Cause your matter, na him I come dey carry for my head
Every night, na you I wan dey carry to my bed
Ololo, no tell me no-no-no
You can be my partner, never riding solo-lo
And we can do am lowkey, no need to pariwo
I'm feeling what you're doin', oh yeah, baby, carry go, carry go

[Pre-Chorus: Joeboy]
Ule, your body dey gbakam isi
Ule, open am make I see
Ule, na you wey dey catch my fancy
No dey do me hanky panky, oh no-no-no-no, no

[Chorus: CKay]
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah

[Verse 3: Kuami Eugene]
(And now Kuami)
See, girl, I want to go, but you got me comin'
Why should I be comin' early in the mornin'?
Oh yeah, shake it, make you spend my money
Call me Mr. Bee and I go make you horny
Ayy, gimme, gimme, baby, make you gimme
I go show you lovin', I go take you to my city, city
Loneliness dey make I look pity
You want make I sing Joromi before you go see me, see me
Fine girl, you know your body badder
Same body but come make you shake it for Ghana
Kia kia, dance for me, baby, pana
Come and kill show, rockstar
[Chorus: CKay]
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah
Ahh, ah-ah-ah-ah-ah, ah-ah-ah, ah-ah, ah-ah-ah

[Outro: CKay]
(You mean the world to me)
(You're my living fantasy)
(I-I-I, I love you)
(I-I-I put no one above of you)
(Focus)",pop,​love nwantiti German Frizzo Remix,0.3,0.6,2020
661,Rian,"Hold onto me
Mhm yes I like it
In my hand
Dream okay

In my dream
In my dream
Baby please
Oooooo

Was it fate to be why
You
You

Yes, hold onto me
All I I remember
Is your NAME

I could barely remember your face
Maybe you don't know me
How much I liked it
You don't know
Ah
What to do with out you?
Oh water me
Just like in my dreams
Again",pop,Please,-0.4,0.3,2019
662,Harry Manx,"Words get the best of me, life's on hold
Rain got me standing in my sad Sunday clothes, sad Sunday clothes
Hearts can be broken only so many ways
Nine kids down in under thirty days, under thirty days

Nine summers lost, nine lovely little dreams
Nine summers lost, words get the best of me

First came the fathers and then came the wives
All hurting to know the value of a life, value of a life
Some get sorry, the young get old
They all feel they can't take no more, take no more

Nine summers lost, nine lovely little dreams
Nine summers lost, words get the best of me

Darkened sounds creep through the wall next door
Say goodbye to the world you dragged across the floor, dragged across the floor
Early morning took you away in a new car
On the way downtown than it rained inside your heart, rained inside your heart
Nine summers lost, nine lovely little dreams
Nine summers lost, words get the best of me
Words get the best of me",pop,Nine Summers Lost,-0.6,-0.4,2009
663,Lee Michaels,"Been forty days since I don't know when
I just saw her with my best friend
Do you know what I mean?
Do you know, know what I mean?
I just saw her yesterday
I just saw her, asked her to stay
Do you know what I mean?
Lawd, Do you know what I mean?
Her and Bobby were steppin out
Her and Bobby didn't know I found out
Do you know what I mean?
Do you know, know what I mean?
So I asked her if she still cared
She didn't hear me, she just stared
Do you know what I mean?
Lawd, Do you know what I mean?
And then she said
Lee you haven't loved me in nearly four years
You haven't noticed that I held back my tears
And now you have, but it's really too late
Better find yourself another girl
Better find another girl
Better find uh, another place
She just left me yesterday
She just left me, had nothing to say
Do you know what I mean?
Oh, do you know what I mean?
She's a dandy, yes indeed
She's a dandy, but now she's free
Do you know what I mean?
Lawd, do you know what I mean?
Been forty days since I don't know when
I just saw her with my best friend
Do you know what I mean?
Lawd, do you know what I mean?
I just saw her yesterday
I just saw her, learn how to stay
Do you know what I mean?
Lawd, Do you know what I mean?
Yeah, here comes it now..
Hoooo, help.. me",pop,Do You Kow What I Mean,-0.6,-0.3,2015
664,Dog Eat Dog,"Always the same and that's a shame
The only change is the name of the game
I know it sucks, cause times are tuff
And it's ruff but you gotta keep your head up

What do you want?
I want a shot to follow my dreams, they're all I got
What do you need?
I need a chance to go for it all cause I got plans
What do you got?
I got nothing but fire burning inside for all I desire
What do you see?
All I see is walls obstacles in my way they're gonna fall
How do you feel?
It's all wrong but if it's not kill me I'm getting strong
Where do you go?
On that I must decide exhibiting a sense of self
What is the deal?
Just playing with time, learning alot, trying to get mine
What do you know?
I don't know why it hurts, but if it's really worth something it takes hard work",pop,Always The Same,-0.3,0.6,1999
665,Tift Merritt,"Jesus at the table in the early morning
Dad, I’ve been thinking I got to get born
Got to mean something heavy to somebody somewhere
I don’t know who I am but I can’t stay here
I didn’t mean to stand up, I didn’t mean to daydream
I didn’t want to hear it calling my name
Regular life don’t suit me at all
I gotta get going, I’m still not home
I try so hard and I’m still not home
Robert Johnson was trembling, calling for help
At the edge of the field talking to himself
Not a woman, not a dollar, not even his soul
Feels as good in his hands as that old guitar
He say, Nobody sees how desperate I’m torn
Feel like I’m crazy the way that I’m going
Don’t know if it’s from up high or way down low
I try so hard, I’m still not home
I gotta get going, I’m still not home
You know that ache’s grown so familiar
How many times I got to shoo it from my door
Putting the shine on the far side of the river
Come round to bruise me up a little bit more
Come round to bruise me up just a little bit more
One day, I’m gonna light like a season of green
My heart is gonna run like a flying machine
Lipstick and a nickel in the pocket of my coat
I won’t even care if I never come back
All the windows open and the wind like wheels
Nobody can tell you the way that it feels
Lord, if you could see the way I’m gonna soar
I gotta get going, I’m still not home
I best be going, I’m still not home
I try so hard, I’m still not home
I gotta get going, I’m still not home",pop,Still Not Home,-0.5,0.5,2012
666,Nunslaughter,"I will be the one you want
And you will worship me
The God of hate the God of death
The God you want to be
You feel the wrath you feel the pain
You'll reap what you did sow
I'm not the God from heaven
I'm the one from down below
In the Church of Disgust
Your worthless God kills himself Unholy blasphemy
I ride the goat I drink the blood Live for misery
I rape your mind I eat your soul Your God will bow to me
For heaven burns and ashes fall I reign eternally
In the Church of Disgust",pop,Church Of Disgust,-0.7,-0.5,2003
667,Ida Maria,"Do you know you’re precious at spring?
Whisper while she’s sorry for
Don’t kill,don’t kill
Please, whisper at me
Just a helping hand
Don’t go,don’t go,my insane
So in love to another man
You came to me and I feel a preach
Now you’re stuck like superglue
I can take this to the grave
While …should behave
I just found a treasure
And it’s accidental happiness
I know that I’m not going to say
I’m proud
No,I’m not going to say
I’m proud",pop,Accidental Happiness,-0.6,-0.3,2014
668,The Clarks,"You are the one for me I don't think you know it yet
You are the one for me though we've never even met
I can tell by the way you looked at me the other night
Something tells me I'm the only

We both got somebody that don't matter anymore
'Cause everybody's playing there's no one left to keep the score
It could be a lost weekend in the mountains or at the shore
Something tells me I'm the only one around for you
In this town for you, it's coming down for you and me

I know you're trying to get by and you don't seem to care
The way you pretend not to look as your hand falls through your hair
Well I just wanted to say sorry I don't mean to stare
Something tells me I'm the only one around for you
In this town for you, it's coming down for you and me

I'm the only
I'm the only
I'm the only
I'm the only one
I'm the only one",pop,Hear It From You,-0.6,-0.1,2015
