,Unnamed: 0,title,tag,artist,year,x_coordinate,y_coordinate
405,606,Making You Cry live Chicago 2008,rock,Ben Weasel,2009,0.1,-0.7
406,607,Beautiful Feeling Pt. 3,rock,Rich Kids On LSD,1994,-0.3,-0.7
407,608,That Side of Me,rock,12v Negative Earth,2004,-0.4,0.7
408,609,My Ex,rock,Nacho Gomez Cao,2020,-0.8,-0.1
409,610,Things Gonna Change Some,rock,Sugarloaf,1970,-0.3,-0.7
410,611,Cant fool me,rock,Apple Sweet Apple,2017,-0.6,0.5
411,612,Borstal Breakout,rock,Street Dogs,2003,-0.2,0.7
412,613,Kate  Cindy,rock,The Scaramanga Six,2021,0.0,0.0
413,614,Behold the Tyrants Fall,rock,Chronolyth,2013,-0.6,0.7
414,615,Where The Wild Things Arent,rock,Dani Lee Pearce,2019,0.0,0.0
415,616,See Spot Run,rock,Harborer,2020,0.0,0.0
416,617,UnbreakableTruth to Power EP,rock,Insolence,2020,-0.4,0.7
417,618,The Man Im Not,rock,Noah Dillon,2020,-0.3,-0.7
418,619,You Have Flaws,rock,"Captain, We're Sinking",2013,-0.8,-0.3
419,620,Rebels Out There,rock,Smiley & The Underclass,2019,-0.4,0.7
420,621,Supermarket Lobster Tank,rock,Dillon M.,2018,0.0,0.0
421,622,Happy with What You Have to Be Happy With,rock,King Crimson,2002,-0.7,-0.7
422,623,Love Love Love,rock,John Prine,1986,0.0,0.0
423,624,We’re Not the Same,rock,Enjoy The View,2010,-0.7,-0.3
424,625,Those Were the Days,rock,Old 97's,2017,0.7,0.6
425,626,Ten Past Two,rock,The Roster,2019,0.2,1.0
426,627,Its In You,rock,The Who,1997,0.3,0.7
427,628,Sender/Reciever,rock,Sosaveme,2011,0.6,-0.4
428,629,Meropes Song,rock,Lena Gabrielle,2008,0.0,0.0
429,630,Shut Up,rock,blink-182,2001,-0.6,0.5
430,631,Fall in the Ocean,rock,House Ghost,2016,-0.3,-0.7
431,632,Jet Black Heart,rock,Arrows To Athens,2016,-0.8,-0.3
432,633,Pilgrims,rock,No-No Boy,2021,0.9,-0.2
433,634,Second Sight,rock,Harrow,1996,-0.7,0.6
434,635,What’s Love Got to Do with It,rock,Tina Turner,1984,-0.4,0.7
435,636,Death Prize,rock,Deficit (AU),2021,-0.6,0.7
436,637,Mirrorful,rock,Jawbox,1996,-0.6,0.5
437,638,Doubts,rock,Painting Promises,2019,-0.8,-0.1
438,639,Revolution Coming,rock,Red Mesa,2014,-0.4,0.7
439,640,Whenever Im Alone,rock,We Are Waves,2014,-0.4,0.7
440,641,Kill Somebody Unplugged,rock,YUNGBLUD,2018,-0.6,0.7
441,642,3 Legs,rock,Paul McCartney,1971,-0.7,0.6
442,643,Touch the Razor,rock,Hangman's Chair,2018,-0.8,-0.3
443,644,Everybody Bonus Track,rock,Stabilo,2006,-0.6,0.5
444,645,Keep Me,rock,Imminence,2017,-0.8,-0.1
445,646,Flesh of Fallen Angels,rock,Amaros,2017,-0.8,-0.5
446,647,Honor Never Dies,rock,Hatebreed,2013,0.7,0.9
447,648,Dont Be Shy Him,rock,Kelly Carter,2022,0.3,0.7
448,649,Stop,rock,The Summer Kills,2018,-0.7,0.6
449,650,Pink Lakes,rock,Solanas,2015,-0.3,-0.7
450,651,First Day of Spring,rock,Graham Parker,1995,0.9,-0.2
451,652,One Man Show,rock,30db,2010,0.0,0.0
452,653,Murderboy,rock,Finding Aureus,2021,-0.6,0.7
453,654,Turn It Up,rock,Ashland,2017,0.7,0.9
454,655,Take the Edge Off,rock,Lionize,2006,0.0,0.0
455,656,Beauty Meets Beast,rock,Morbid Angel,2011,0.3,0.7
456,657,Backwash,rock,Deadlights (Post-Hardcore),2017,-0.6,0.5
457,658,Think,rock,Freshly Wrapped Candies,1989,0.6,-0.4
458,659,Altered Beast I,rock,King Gizzard & The Lizard Wizard,2017,-0.4,0.7
459,660,M.S. Bismarck,rock,Asphyx,1992,-0.4,0.7
460,661,The Waves,rock,Bjrn Riis,2017,-0.8,-0.1
461,662,Mile Away,rock,Allison Crutchfield,2017,-0.6,0.5
462,663,Ode To Rose,rock,CODA FACTO,2021,-0.7,0.6
463,664,Hampden Cabs,rock,The Dunts,2017,-0.7,-0.7
464,665,Faded Memory,rock,Skarlett Riot,2013,-0.8,-0.3
465,666,They Were Wrong,rock,The Dogs (Norway),2016,-0.3,-0.7
466,667,Rise With the Fallen Ones,rock,Cerberus (Band),2019,-0.6,0.7
467,668,Tempo,rock,Ray Charles,2000,0.7,0.9
468,669,Placeholder,rock,Secondsun,2020,-0.6,0.7
469,670,Frolic Room,rock,311,2006,-0.8,-0.5
470,671,Here Comes Sally,rock,Glen Burtnik,1987,0.9,-0.2
471,672,Blue Hazy Highs,rock,Django Django,2018,0.0,0.0
472,673,Memory,rock,Pat Symington,2021,0.0,0.0
473,674,The Fall,rock,Gojira,2012,-0.8,-0.3
474,675,Smashing Pumpkins’s “Daydream”,rock,Mr. Mendola,2014,-0.8,-0.1
475,676,Honey White,rock,Morphine,1995,-0.7,-0.3
476,677,Communion with the Void,rock,Antediluvian,2012,-0.8,-0.3
477,678,Waiting For Tomorrow,rock,Urbanites,2018,-0.8,-0.1
478,679,Rise,rock,Neither/neither World,2003,0.7,0.9
479,680,Wanna luv u,rock,Superlove (UK),2022,-0.7,0.3
480,681,Dont Get Funny with Me,rock,The Cramps,1991,-0.6,0.5
481,682,Carry On,rock,Mezmerized,2020,0.7,0.9
482,683,Fat City,rock,Airbourne,2007,0.7,0.6
483,684,Didnt It Rain,rock,Louis Armstrong,1958,-0.8,-0.5
484,685,With A Girl Like You,rock,The Legend (rock band),2021,0.8,-0.5
485,686,Dopey Joe,rock,The Velvet Underground,1973,-0.6,0.5
486,687,Rooms,rock,Harvey Parker,2020,-0.8,-0.3
487,688,Rainbow,rock,Kim Mitchell,1995,0.7,0.9
488,689,The Rabbit Hole,rock,In This Moment,2008,0.8,-0.5
489,690,Vampiretown,rock,Forrister,2013,-0.8,-0.1
490,691,Acquaintance,rock,Atlantic Wasteland,2019,-0.7,0.6
491,692,Take On Me,rock,Jonas Brothers,2013,-0.7,-0.3
492,693,Forward,rock,Flatfoot 56,2017,0.0,0.0
493,694,Without You,rock,Mike Shupp,1997,-0.7,-0.3
494,695,First Impressions,rock,The Publics,2019,-0.6,0.5
495,696,Execution,rock,Grave Digger (band),2010,-0.6,0.7
496,697,Great Soul,rock,The Tragically Hip,2016,-0.3,-0.7
497,698,Lay By Me,rock,Firekid,2015,0.6,-0.3
498,699,Warriors  Queens,rock,The Ninja (Band),1985,0.3,0.7
499,700,Smaller and Smaller,rock,Faith No More,1992,-0.8,-0.3
500,701,I Just Knew,rock,Andrew VanWyngarden,2014,-0.7,-0.3
501,702,Russian Winter,rock,London (Band),1990,-0.7,0.3
502,703,Falling,rock,Waste Of Mind,2018,0.7,0.9
503,704,The Straight and the Narrow,rock,Spiritualized,2001,-0.8,-0.5
504,705,Cloak and Dagger,rock,Rory Gallagher,1978,0.0,0.0
505,706,Running,rock,Austin Stone Worship,2020,0.8,-0.5
506,707,Swing by Swing,rock,Like Torches,2016,-0.8,-0.3
507,708,Shine On,rock,Impellitteri,2018,0.7,0.6
508,709,Wake Me,rock,Bleachers,2014,0.0,0.0
509,710,Chessman Red Monday,rock,Amputated Genitals,2005,-0.2,0.7
510,711,Someone Special,rock,Fr Leo Watt & The Clefs,1971,0.9,-0.2
511,712,Stoned in Saigon,rock,Fresh,1971,0.0,0.0
512,713,One More Chance,rock,Big Wreck,2019,-0.7,0.6
513,714,Waster,rock,Max Bemis and the Painful Splits,2010,-0.8,-0.3
514,715,Halloween 18,rock,Early Eyes,2021,-0.6,0.5
515,716,Up on High,rock,Daniel Rossen,2012,0.8,-0.5
516,717,Showdown,rock,Boy & Bear,2015,-0.4,0.7
517,718,Baby Please Dont Go,rock,AC/DC,1975,-0.8,-0.1
518,719,Mix Up Mix Up,rock,Bob Marley & The Wailers,1983,-0.6,0.5
519,720,James K. Polk,rock,They Might Be Giants,1996,0.7,0.6
520,721,End In Fire,rock,Alphawolves,2018,-0.8,-0.5
521,722,What Are You Afraid Of?,rock,Emphatic,2019,-0.4,0.7
522,723,Impious Plague in Catacombs,rock,Necrowretch,2013,-0.4,0.7
523,724,Zordon,rock,Munky,2019,0.0,0.0
524,725,Ode To Sleep,rock,twenty one pilots,2011,-0.8,-0.3
525,726,High School Drama Violence,rock,Clay J Gladstone,2021,-0.8,-0.1
526,727,Good Life,rock,Ron Pope,2018,0.9,-0.2
527,728,Rust,rock,Miss May I,2010,-0.4,0.7
528,729,5 Reasons,rock,Meg & Dia,2009,-0.7,-0.3
529,730,Your Property,rock,Swans,1984,-0.6,0.5
530,731,You Know You,rock,Agatha (Band),2015,-0.8,-0.5
531,732,Red War,rock,Soulfly,2015,-0.4,0.7
532,733,In the City,rock,Big Boys,1980,0.0,0.0
533,734,Godless,rock,The Crown (Band),1995,-0.8,-0.3
534,735,Just Couldnt Say,rock,Tim Staffell,2003,-0.8,-0.1
535,736,10:00 AM,rock,State Champs,2020,-0.7,0.6
536,737,Chorus and the Ring,rock,R.E.M.,2001,-0.4,0.7
537,738,Changes,rock,Captain Marryat,1974,0.8,-0.5
538,739,Walk On Water,rock,Nonpoint,2016,-0.6,0.5
539,740,Psychosomaticism,rock,Kylie V,2018,-0.8,-0.3
540,741,Wheres Vince?,rock,The Smashing Pumpkins,2016,-0.2,0.7
541,742,Dreams,rock,Country Joe and the Fish,1977,0.0,0.0
542,743,Sensory Overload,rock,Kuritarvitaja,2022,-0.8,-0.1
543,744,Double Helix,rock,Space Unicorn on Fire,2016,0.0,0.0
544,745,Sleeping Without a Pillow,rock,Ronoc 'N' Roll,2018,-0.8,-0.3
545,746,Restraint,rock,Mallcops,2020,-0.7,-0.3
546,747,Rending,rock,Lo-Ruhamah,2017,0.0,0.0
547,748,Juvenile,rock,Jonathan (HRV),2015,0.0,0.0
548,749,A View to a Kill,rock,Diablo (band),2006,0.0,0.0
549,750,Keep Nothing Hushed No No No,rock,Coley Mixan,2020,0.8,0.3
550,751,Hammered Demo,rock,Mtley Cre,1994,-0.6,0.7
551,752,Bones,rock,Matt McAndrew,2016,0.8,-0.5
552,753,Nostalgia,rock,Mild West,2019,-0.3,-0.7
553,754,Breakfast with the King,rock,Goatsnake,2020,-0.7,-0.3
554,755,Everybody Else But Me,rock,McKendrick,2000,-0.8,-0.3
555,756,Unsung Beauty,rock,I Declare War,2006,-0.8,-0.5
556,757,The Eagle of the Star,rock,Dwarrowdelf,2020,-0.2,0.7
557,758,Distaste for Ordinary Scum,rock,Those Who Bring the Torture,2007,-0.6,0.7
558,759,Sensation,rock,Animal Flag,2016,-0.7,0.6
559,760,Impermanence Streakt Through Marble,rock,Falls of Rauros,2017,-0.8,-0.3
560,761,Story of an Immigrant Acoustic,rock,Civil Twilight,2016,0.7,0.9
561,762,Try to Believe,rock,Y&T,1997,-0.3,-0.7
562,763,Working Class Hero,rock,Jimmy Barnes,2019,-0.6,0.5
563,764,Motorology,rock,Ozma,2007,0.0,0.0
564,765,Bliss,rock,Purple (Texas Music),2016,-0.2,0.7
565,766,Dissolver,rock,Perennial,2017,0.7,0.9
566,767,This Christmas,rock,Majestica,2021,-0.8,-0.5
567,768,Savage,rock,Ben Khan,2014,-0.6,0.7
568,769,Go Go Go,rock,Helena Arlock,2010,0.0,0.0
569,770,One More Heartache,rock,Marvin Gaye,1966,-0.8,-0.1
570,771,RISE,rock,I Prevail,2016,0.7,0.9
571,772,Saturday Night,rock,Cold Chisel,1984,0.0,0.0
572,773,No More Sorrow,rock,Linkin Park,2007,-0.6,0.7
573,774,Come Home,rock,OneRepublic,2007,0.0,0.0
574,775,Holding on,rock,Lynx (1976),1976,-0.8,-0.3
575,776,S.M.D.,rock,Solstice (USA),1992,-0.6,0.5
576,777,Alive,rock,Maggie Gently,2020,-0.7,0.3
577,778,The Wronged,rock,Thrown into Exile,2020,-0.8,-0.5
578,779,Prelude,rock,Scary Kids Scaring Kids,2007,-0.7,0.3
579,780,Resurrection Of Ancient Evil,rock,Ezurate,2007,-0.6,0.7
580,781,Oh Woman,rock,Newcomers Club,2018,-0.6,0.5
581,782,Penny Lane,rock,Aim High,2021,-0.6,0.7
582,783,Serrated,rock,Eldest 11,2013,-0.6,0.5
583,784,Clouds Over California,rock,DevilDriver,2007,-0.8,-0.5
584,785,Imminent War,rock,Hope for the Dying,2011,-0.3,-0.7
585,786,Anchored,rock,Ghost Brigade,2014,-0.8,-0.3
586,787,Sad people blue eyes,rock,Forever Unknown,2022,-0.8,-0.3
587,788,One of Those Things,rock,Sanctus Real,2013,0.7,0.9
588,789,Wax Rose Saturday,rock,Mux Mool,2010,0.7,0.9
589,790,Lenora,rock,Madam Macadam,2012,0.7,0.6
590,791,Crawling Back to You Alternate Version,rock,Tom Petty,2020,0.1,-0.7
591,792,I Just Want to Love You,rock,Leave it Blank (band),2018,0.3,0.7
592,793,Montaigne,rock,Pinback,1999,-0.7,0.6
593,794,Back Pages,rock,The Brandals,2021,-0.7,0.3
594,795,Dont Forget Me,rock,Neil Diamond,2010,-0.3,-0.7
595,796,Riding with the King,rock,B.B. King & Eric Clapton,2000,0.7,0.9
596,797,Take Me to Yolita,rock,Robert Pollard,2015,-0.7,0.6
597,798,Holly Golightly,rock,Frnois and The Atlas Mountains,2021,0.6,-0.4
598,799,Problems,rock,Local Violence,2021,-0.8,-0.3
599,900,Pilot Of The Storm,pop,The Poodles,2009,0.0,0.0
600,901,Gorgeous,pop,ICE (USA),2015,0.7,0.6
601,902,The Worst Is yet To Come,pop,Slut,2021,-0.8,-0.5
602,903,Last of the Ghetto Astronauts,pop,Matthew Good Band,2015,-0.8,-0.3
603,904,Deep Inside My Heart,pop,Jamie Rivera,2003,0.9,0.6
604,905,She Lives By Night,pop,Nunslaughter,2003,0.0,0.0
605,906,Silver Felt,pop,Loch Lomond,2016,-0.7,-0.3
606,907,Broken Wing,pop,Evil,2021,-0.8,-0.3
607,908,Creature Of Night,pop,Zombie Girl,2007,-0.8,-0.1
608,909,​i need to say goodbye.,pop,Mive,2021,0.1,-0.7
609,910,Every inch of you,pop,Outshyne,2012,0.9,-0.2
610,911,Ill Be Turning To You,pop,Kieran Kane,2015,0.6,-0.4
611,912,One Small Chance,pop,Big Mountain,1999,0.7,0.9
612,913,Automata,pop,KOGARASHI,2019,-0.6,0.7
613,914,Hall of Death,pop,"Matt Sweeney & Bonnie ""Prince"" Billy",2021,-0.3,-0.7
614,915,The Life feat. Hussein Fatal Caddillac Tah  James Gotti,pop,Ja Rule,2015,0.7,0.9
615,916,Spin The Record,pop,Melodi Brown,2002,0.7,0.9
616,917,Not A Love Song,pop,Ida Corr,2017,-0.3,-0.7
617,918,The Greatest RedTop Remix,pop,Michelle Williams,2008,0.9,0.2
618,919,Im Yours,pop,Acoustic Sound Section,2015,0.9,-0.2
619,920,Come on Baby,pop,Jimmy Reed,2015,0.0,0.0
620,921,Summer Days in Bloom,pop,Maximilian Hecker,2007,0.0,0.0
621,922,SOMEDAY,pop,YOG$,2021,-0.7,-0.3
622,923,Thank You for All Your Loving,pop,Elton John,1968,0.9,-0.2
623,924,Explain,pop,Adi Lukovac & Ornamenti,2015,-0.8,-0.3
624,925,Remedy,pop,NBT CLEVER,2021,0.0,0.0
625,926,Oh My Goodness,pop,The Lynns,1998,0.7,0.6
626,927,Never To Fall,pop,Svartahrid,2000,-0.4,0.7
627,928,Wanna Go,pop,push baby,2020,0.0,0.0
628,929,Testament,pop,MRM (UK),2020,-0.8,-0.3
629,930,Climbing,pop,Naomi Cowan,2020,0.7,0.9
630,931,To Be Loved Schillerschule Remix,pop,Whitney Tai,2015,-0.7,0.6
631,932,Too Late,pop,Aston Merrygold,2016,-0.7,-0.3
632,933,Gardens,pop,Tidus Duffer,2019,0.6,-0.4
633,934,Puttin in Work,pop,Bone Crusher,2003,0.0,0.0
634,935,No Child Left Behind,pop,Adolescents,2011,-0.6,0.5
635,936,Dont Believe the Good News,pop,Archers of Loaf,1995,-0.8,-0.5
636,937,Mercy,pop,Sarah McLachlan,1991,-0.7,-0.3
637,938,I Need You So,pop,LSU,1989,0.0,0.0
638,939,Drugs N alcohol URLUVISLIKADRUG,pop,ATRA$HAD,2021,0.0,0.0
639,940,Not Gonna Bow,pop,Russ Taff,1985,0.0,0.0
640,941,Beautiful,pop,KIDZ BOP Kids,2003,0.0,0.0
641,942,True Love Will Find You In The End Cover,pop,Fond Memory Vacation,2021,0.6,-0.4
642,943,Valerie,pop,Vaughan Penn,2015,-0.8,-0.3
643,944,You are the reason,pop,CAPSULE,2007,0.6,-0.4
644,945,Put Me in the Picture,pop,Jump5,2002,0.0,0.0
645,946,Love by Way of Hollywood,pop,From Aphony,2005,-0.8,-0.1
646,947,Always Been Mine,pop,"Love, Alexa",2021,0.7,0.9
647,948,Take Off Ur Pants,pop,Indigo De Souza,2018,-0.7,0.3
648,949,Lost,pop,Aesthetic Pleasure,2018,0.7,0.9
649,950,Love You Now Love You Later,pop,Ben Kessler,2021,-0.3,-0.7
650,951,Mr Speaker Gets The World,pop,Madness,2015,0.0,0.0
651,952,Catherine Wheel,pop,Wild Beasts,2011,-0.8,-0.5
652,953,Mayday,pop,JP Thornewell,2018,-0.8,-0.1
653,954,Brand New,pop,Kim Sturre,2019,-0.4,0.7
654,955,Nobodys Fault But Mine,pop,Tom Jones,2010,-0.7,-0.3
655,956,The Watermark High,pop,Elliott,1998,-0.8,-0.3
656,957,Damned If I Do Ya Damned If I Dont Live From MTV Unplugged,pop,All Time Low,2010,-0.7,0.6
657,958,Love Yourself Cover,pop,Dua Lipa,2016,0.9,-0.2
658,959,Safari,pop,Sui Zhen,2015,0.6,-0.4
659,960,​love nwantiti German Frizzo Remix,pop,CKay,2020,0.3,0.7
660,961,Please,pop,Rian,2019,0.3,0.7
661,962,Nine Summers Lost,pop,Harry Manx,2009,-0.7,-0.3
662,963,Do You Kow What I Mean,pop,Lee Michaels,2015,-0.7,0.6
663,964,Always The Same,pop,Dog Eat Dog,1999,0.0,0.0
664,965,Still Not Home,pop,Tift Merritt,2012,-0.3,-0.7
665,966,Church Of Disgust,pop,Nunslaughter,2003,-0.6,0.7
666,967,Accidental Happiness,pop,Ida Maria,2014,-0.3,-0.7
667,968,Hear It From You,pop,The Clarks,2015,-0.8,-0.3
668,969,Stop The Music Is Over,pop,Lutha,2015,-0.7,-0.3
669,970,Call It Quits,pop,The Ziggens,2015,-0.3,-0.7
670,971,Long Shot Acoustic Mix,pop,Antigone Rising,1999,-0.7,-0.3
671,972,Runner,pop,Corneliia,2018,-0.8,-0.5
672,973,Dont Wanna Lose You,pop,Risin' Black Hole,2013,-0.4,0.7
673,974,Alien Unplugged,pop,Your Favorite Martian,2012,-0.8,-0.1
674,975,I Dont Know How to Love You,pop,Delanie,2020,-0.7,0.3
675,976,Demon Of Destruction Agares,pop,Besatt,2015,-0.2,0.7
676,977,Nex Season,pop,King Django,2001,0.7,0.9
677,978,Beni Accident,pop,Pistolita,2006,-0.8,-0.3
678,979,Krule Love,pop,Julian Lamadrid,2016,-0.7,0.3
679,980,Cest La Vie,pop,Magnum (Band),1988,0.0,0.0
680,981,Little Girl Blue,pop,Carly Simon,1990,-0.3,-0.7
681,982,An Attempt To Forget,pop,Backseat Goodbye,2008,-0.8,-0.5
682,983,Chosen,pop,Sidewalk Prophets,2020,0.7,0.9
683,984,Listen,pop,Haley Reinhart,2016,0.7,0.9
684,985,Ghost,pop,Jeremiah Neil,2019,0.3,0.7
685,986,Wake Up Acoustic Version,pop,Sullivan King,2019,-0.7,-0.3
686,987,I Cant Wait,pop,E.G. Daily,1999,0.9,-0.2
687,988,Save Tonight,pop,The Harvard Opportunes,2015,-0.7,-0.3
688,989,Ever Seen This English Version,pop,Aceyalone & RJD2,2010,0.9,-0.2
689,990,Like Spinning Plates,pop,Bella Ruse,2011,0.0,0.0
690,991,Summer All Year,pop,ECH,2020,0.9,0.6
691,992,Smog,pop,Moev,1990,-0.8,-0.5
692,993,Nearness,pop,Mark Barlow,2021,0.6,-0.4
693,994,Diamonds,pop,Miss Mango,2014,0.8,-0.5
694,995,Dont Know How to Behave,pop,Michi (Los Angeles),2020,0.0,0.0
695,996,Insecure,pop,Clover The Girl,2019,-0.8,-0.3
696,997,The weight,pop,Uncle Kracker,2015,-0.7,-0.3
697,998,Never Was Alright,pop,Dan and Drum,2019,-0.7,0.6
698,999,The Seasons in Between,pop,Enik,2006,-0.3,-0.7
699,1000,Hello Trouble,pop,Desert Rose Band,1988,0.1,-0.7
700,1001,Strange Fruit,pop,The Twilight Singers,2004,-0.8,-0.5
701,1002,ZERO FIVE STARS,pop,COUCOU CHLOE,2021,-0.7,-0.7
702,1003,Dementia,pop,Undercroft,2000,-0.2,0.7
703,1004,Love Is,pop,Roger Daltrey,1992,0.6,-0.4
704,1005,Til the Morning Sun Shines on My Love and Me,pop,Chris Rea,2005,-0.7,-0.3
705,1006,Before The Dawn,pop,Centinex,1997,-0.8,-0.3
706,1007,The Ballad Of Henry Darger,pop,Natalie Merchant,2015,0.0,0.0
707,1008,Walk On Stars,pop,Angels & Agony,2007,0.9,0.6
708,1009,Written All Over Your Face,pop,Glenn Hughes,2003,0.6,-0.4
709,1010,The Cold Wild Yonder,pop,Oliver Boyd and the Remembralls,2016,0.0,0.0
710,1011,Psalm 63,pop,Robbie Seay Band,2013,0.8,0.3
711,1012,Everybodys Had the Blues,pop,Dean Martin,1983,-0.7,-0.3
712,1013,Rave Machine,pop,Oliver Heldens,2020,0.0,0.0
713,1014,I Exalt Thee,pop,Phil Driscoll,1998,0.9,0.2
714,1015,One the Planes,pop,Jandek,1986,-0.3,-0.7
715,1016,Ronnies Samba,pop,Matt Bianco,2004,0.9,0.6
716,1017,Make The Best,pop,Chris Murray,2002,0.8,-0.5
717,1018,What I Needed,pop,Dark Dark Dark,2013,-0.3,-0.7
718,1019,Cereal Song Live,pop,The Blank Minds,2018,0.9,0.6
719,1020,The Void,pop,Nine Lashes,2012,-0.8,-0.5
720,1021,Sadness,pop,Paradox,2000,0.1,-0.7
721,1022,Were All Falling Apart,pop,OCTAVIO the Dweeb,2021,0.0,0.0
722,1023,Searching,pop,Lowes,2018,-0.6,0.5
723,1024,Slipknot,pop,Poor Old Lu,1995,-0.8,-0.5
724,1025,This Time,pop,NvMe,2021,-0.6,0.5
725,1026,Once Upon A Time,pop,Brandon Coleman (Bay Area),2014,-0.8,-0.3
726,1027,Indigo,pop,Lottie,2021,0.2,1.0
727,1028,Only In My Mind,pop,Imperative Reaction,2006,-0.3,-0.7
728,1029,God Knows,pop,Nico Santos,2018,0.7,0.6
729,1030,I Have Known Love,pop,Silver Apples,1969,0.1,-0.7
730,1031,Reflection,pop,Lil Animus,2011,-0.3,-0.7
731,1032,The Chosen Ones,pop,Hasse Froberg And Musical Companion,2015,0.1,-0.7
732,1033,No Good,pop,Perfume Genius,2014,-0.7,-0.3
733,1034,I Need More Time,pop,LoganPlayz,2018,-0.8,-0.3
734,1035,Morning star,pop,Jimi Hunydread,2020,0.7,0.6
735,1036,Damage Is Done,pop,Wet,2015,-0.7,-0.3
736,1037,She Left,pop,C-Tec,2000,0.0,0.0
737,1038,Violence Rezz Remix,pop,Grimes & i_o,2021,-0.6,0.5
738,1039,Bob Dylans 115th Dream,pop,Asobi Seksu,2010,0.0,0.0
739,1040,Flowers of Youth,pop,Cynthia Alexander,2015,-0.7,-0.3
740,1041,Special,pop,Disally,2018,0.3,0.7
741,1042,If You Ask Me I Wont Say No,pop,Pete Shelley,1983,-0.4,0.7
742,1043,Awaken The Monster,pop,Gaia Epicus,2007,-0.2,0.7
743,1044,You Look Rly Cute,pop,awfultune,2019,0.7,0.9
744,1045,Evils On Top In The World,pop,Ten,2004,-0.8,-0.5
745,1046,Raveshing Chaos,pop,Houwitser,1999,-0.2,0.7
746,1047,New York New York II,pop,Glassio,2018,0.0,0.0
747,1048,Chief of Sinners,pop,Second Thief,2015,0.0,0.0
748,1049,Hospital Cover,pop,Cavetown,2014,-0.7,0.3
749,1050,You Do Something To Me,pop,Doris Day,1957,0.2,1.0
750,1051,Whos Fooling Who,pop,Jakko Jakszyk,1984,-0.7,0.6
751,1052,Happy Xmas War Is Over,pop,Damian McGinty,2016,0.9,0.6
752,1053,Who I Am,pop,Leif Bent,2018,0.1,-0.7
753,1054,The Epitaph,pop,Ethel Cain,2018,0.1,-0.7
754,1055,Did My Time Live at CBGB,pop,Korn,2006,-0.6,0.7
755,1056,Were All Theme Parks,pop,Team Goldie,2008,-0.7,0.3
756,1057,California,pop,Anthony Russo,2017,0.6,-0.4
757,1058,With You,pop,Rosel Pomaney,2018,0.7,0.6
758,1059,Ray of Sunshine,pop,Lucinnio,2013,0.6,-0.4
759,1060,Return of the Roughnecks,pop,The Chameleons,1985,-0.3,-0.7
760,1061,Be Sure,pop,Karen Clark Sheard,2002,0.7,0.9
761,1062,Where There Was Darkness,pop,Diana Ross,1970,0.9,0.6
762,1063,Exiles,pop,Cruachan,2002,-0.8,-0.5
763,1064,Love Can Die,pop,Benighted in Sodom,2010,-0.8,-0.3
764,1065,Bel Air,pop,Old 97's,1995,0.1,-0.7
765,1066,Finally,pop,Beborn Beton,1994,-0.7,-0.3
766,1067,Better Love,pop,WESLEE,2018,-0.7,0.3
767,1068,Message In A Bottle S O S,pop,Indica Wave,2020,-0.7,0.3
768,1069,Silver Bells,pop,Carol Jane,2015,0.7,0.6
769,1070,Alarms,pop,Parrotfish,2019,-0.8,-0.1
770,1071,For You,pop,Paula Sophie Bode,2020,-0.8,-0.3
771,1072,Contordations,pop,Assorted Jelly Beans,1998,0.7,0.9
772,1073,​ilwy,pop,frocious,2021,0.0,0.0
773,1074,Malibu,pop,The Key of Awesome,2017,0.0,0.0
774,1075,Closer,pop,Mindy Smith,2012,0.8,-0.5
775,1076,Serious,pop,Anna Straker,2016,-0.3,-0.7
776,1077,​oblivion,pop,Coals,2020,0.8,-0.5
777,1078,Keeps Getting Better,pop,Josh Hoge,2008,0.9,-0.2
778,1079,Get My Shit Together,pop,johan lenox,2022,-0.3,-0.7
779,1080,Dont Think Twice Its Alright,pop,Nick Drake,2015,-0.7,-0.3
780,1081,Look At The Sign,pop,Liar Symphony,2015,0.9,0.2
781,1082,The First Time,pop,Loser (Rock),2006,0.7,0.9
782,1083,Requiem,pop,"Laura Dreyfuss, Michael Park & Jennifer Laura Thompson",2017,-0.6,0.7
783,1084,What Happened to the Night,pop,Sam Segurado,2017,-0.7,0.3
784,1085,Surrender,pop,The Hobos,1999,0.8,-0.5
785,1086,Ill Be Okay,pop,Amanda Marshall,1997,0.8,-0.5
786,1087,Never Have To Fall In Love Again,pop,Eleni Mandell,2012,-0.7,-0.3
787,1088,Lets Get Stoned,pop,Ron Pope,2017,0.3,0.7
788,1089,MOIST,pop,GESS,2015,0.7,0.9
789,1090,Goathorneds Revenge,pop,Azarath,2006,-0.6,0.7
790,1091,Could I Love You Any More,pop,Rene Dominique,2019,0.2,1.0
791,1092,Love In Motion,pop,Mayer Hawthorne,2012,0.7,0.9
792,1093,Send This To Your Crush,pop,Abbey Glover,2019,0.3,0.7
793,1094,Mafumafu まふまふ  - I want to be a Girl 女の子になりたい English Translation,pop,Genius English Translations,2019,-0.3,-0.7
794,1095,W.O.M.A.N,pop,Spice Girls,1999,0.7,0.6
795,1096,Great Southern Land,pop,Icehouse,1982,0.0,0.0
796,1097,Green Pastures In The Sky,pop,Ricky Skaggs,2009,0.6,-0.4
